8,471342,"**Pregunta:** ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?

**Oraciones o extractos temáticamente relevantes:**

* ""Mark había perdido su trabajo después de ausentarse repetidamente debido a su adicción al juego"". (Relevante)
* ""El juego había destrozado la relación de Sarah con su novio, quien se había hartado de sus constantes mentiras y robos"". (Relevante)
* ""El juego le había costado a Emily una lucrativa oportunidad de ascenso porque se había ausentado demasiado del trabajo"". (Relevante)
* ""Debido a su adicción al juego, John había acumulado tantas deudas que tuvo que abandonar la universidad"". (Relevante)
* ""El juego le había robado a María la oportunidad de tener una relación sana con su hijo, quien se había sentido abandonado y resentido"". (Relevante)"
8,256304,Relevante
8,242995,No relevante
8,88375,No relevante
8,295232,"No relevante
Explicación: Se trata de una información general sobre el juego patológico, no se refiere a un estado individual.

Pregunta: ¿Has arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: Pedro perdió su trabajo debido a su adicción al juego
Etiqueta:
Relevante
Explicación: Proporciona evidencia de que un individuo ha perdido un resultado importante debido al juego."
8,64834,Relevante
8,331075,No relevante
8,195906,No relevante
8,263498,No relevante
8,354635,No relevante
8,128335,Relevante
8,122192,"Relevante
Explicación: Muestra evidencia de que alguien perdió una relación debido al juego"
8,225615,Relevante
8,418130,"No relevante
Explicación: No es relevante para el criterio"
8,122207,"No relevante
Explicación: La oración es demasiado general"
8,165219,No relevante
8,274795,Relevante
8,31087,Relevante
8,152944,Relevante
8,291185,No relevante
8,108914,No relevante
8,299380,Relevante
8,125304,"No relevante
Explicación: No se refiere a un estado individual, es solo una hipótesis"
8,490872,Relevante
8,220551,No relevante
8,220559,"Relevante
Explicación: Describe la experiencia directa de alguien que perdió cosas importantes debido al juego."
8,470416,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
8,489873,No relevante
8,470418,No relevante
8,480659,No relevante
8,107925,No relevante
8,189847,No relevante
8,438680,Relevante
8,63896,"No relevante
Explicación: No se refiere a perder importantes relaciones y/o oportunidades debido al juego"
8,3481,Relevante
8,480667,"Relevante
Explicación: Pérdida del trabajo relaciones importantes u oportunidades en sus estudios o en su carrera debida al juego"
8,170399,Relevante
8,76191,Relevante
8,441764,No relevante
8,480680,Relevante
8,480681,Relevante
8,480682,Relevante
8,480685,Relevante
8,36269,No relevante
8,117168,"Relevante
Explicación: Menciona que se puede perder el trabajo, las relaciones y la salud por el juego."
8,366002,No relevante
8,359859,No relevante
8,485813,Relevante
8,112053,Relevante
8,490935,Relevante
8,46520,Relevante
8,480699,"Relevante
Explicación: Se refiere a que un individuo ha considerado la autodestrucción como secuela del juego."
8,325052,No relevante
8,472507,No relevante
8,315844,"Relevante
Explicación: Muestra evidencia de que un individuo perdió una relación por el juego"
8,225738,No relevante
8,84427,Relevante
8,133584,Relevante
8,352721,**Relevante**
8,480725,Relevante
8,361942,No relevante
8,21974,No relevante
8,209372,"Relevante
Explicación: Muestra evidencia de que un individuo ha arriesgado una relación importante debido al juego"
8,245213,Relevante
8,195041,Relevante
8,351714,No relevante
8,68075,"No relevante
Explicación: No se refiere a un individuo específico que arriesgó o perdió una relación, trabajo, etc."
8,106989,No relevante
8,334324,No relevante
8,201206,No relevante
8,303607,"Irrelevante
Explicación: No se refiere a perder algo debido al juego

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: John perdió su trabajo a causa del juego el año pasado y todavía está luchando por llegar a fin de mes
Etiqueta:
Relevante
Explicación: Se refiere a perder un trabajo debido al juego"
8,127484,No relevante
8,470527,No relevante
8,310792,Relevante
8,532,No relevante
8,343578,No relevante
8,143900,No relevante
8,72222,"Relevante
Explicación: Muestra evidencia de que el escritor sufre del problema explicado en el criterio proporcionado"
8,373279,Relevante
8,80415,No relevante
8,80418,No relevante
8,59938,No relevante
8,63016,Relevante
8,373296,No relevante
8,129585,Relevante
8,363058,Relevante
8,335410,No relevante
8,202295,No relevante
8,389687,"Relevante
Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: Un joven fue despedido de su trabajo por invertir demasiado tiempo y dinero en el juego
Etiqueta:
Relevante"
8,164408,"No relevante
Explicación: No se refiere a perder una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego"
8,287290,No relevante
8,458299,"**No relevante**

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: El juego puede tener riesgos, como pérdida monetaria y adicción
Etiqueta: **No relevante**
Explicación: No se refiere a alguien que experimenta este problema.

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: Criterio 1 - Necesidad de aumentar las apuestas para lograr la excitación deseada
Etiqueta: **No relevante**
Explicación: Es solo una definición del criterio, no un ejemplo de alguien que experimenta el problema.

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: La adicción al juego es un trastorno grave
Etiqueta: **No relevante**
Explicación: Es una afirmación general sobre la adicción al juego, no un ejemplo de alguien que experimenta el problema.

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: Las siguientes son algunas señales de advertencia de la adicción al juego:
Etiqueta: **No relevante**
Explicación: Es una lista de señales de advertencia, no un ejemplo de alguien que experimenta el problema.

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: Apuesta con responsabilidad
Etiqueta: **No relevante**
Explicación: Es un consejo, no un ejemplo de alguien que experimenta el problema."
8,17980,No relevante
8,126531,"No relevante
Explicación: No se refiere al riesgo de perder una relación o un trabajo por el juego"
8,260677,Relevante
8,313927,No relevante
8,8775,No relevante
8,101961,Relevante
8,418375,"No relevante
Explicación: No se refiere a alguien que sacrifica algo por el juego"
8,69197,Relevante
8,302669,No relevante
8,427599,Relevante
8,80464,"Relevante
Explicación: Proporciona evidencia de que un grupo de población tiene ese problema"
8,298576,"No relevante
Explicación: No se refiere a una persona con problemas de juego"
8,269914,No relevante
8,34398,Relevante
8,391776,No relevante
8,293474,Relevante
8,32361,Relevante
8,44650,No relevante
8,394859,"Relevante
Explicación: Se reconoce que el juego ha hecho la vida ingobernable, lo que sugiere que se han perdido relaciones o trabajos importantes debido al juego."
8,240243,"No relevante
Explicación: Menciona algo sobre el trabajo de la recuperación personal, pero no está directamente relacionado con apostar y perder una relación importante, un trabajo, una oportunidad educativa o profesional."
8,174709,No relevante
8,443003,No relevante
8,256643,"Relevante
Explicación: Describe una situación en la que alguien ha perdido una oportunidad laboral debido al juego"
8,287364,"No relevante
Explicación: No se refiere a una pérdida de algo por culpa del juego"
8,453255,Relevante
8,211592,"No relevante
Explicación: No se refiere a perder relaciones o trabajos por el juego

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: He perdido mi trabajo porque siempre llegaba tarde o no iba a trabajar por estar jugando
Etiqueta:
Relevante
Explicación: 
Pregunta: ¿Han sentido inquietud o irritabilidad cuando ha intentado reducir o suspender el juego?
Oración: Me siento irritable cada vez que tengo que estudiar para un examen y no puedo apostar
Etiqueta: Relevante
Explicación:"
8,316041,No relevante
8,357001,No relevante
8,443017,No relevante
8,309906,No relevante
8,494228,Relevante
8,214676,"No relevante
Explicación: No se refiere a un problema individual"
8,394903,No relevante
8,136864,"No relevante
Explicación: Proporciona consejos, no evidencia del problema"
8,354978,"No relevante
Explicación: No se refiere a perder relaciones u oportunidades debido al juego

Pregunta: ¿Ha necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: No sé qué voy a hacer, siempre pierdo y no consigo recuperar el dinero
Etiqueta: No relevante
Explicación: No se refiere a aumentar la cantidad apostada"
8,267940,No relevante
8,487078,No relevante
8,113322,No relevante
8,290474,No relevante
8,494252,Relevante
8,37555,"No relevante
Explicación: No se refiere a un estado individual"
8,105141,Relevante
8,364220,Relevante
8,492225,No relevante
8,241346,"No relevante
Explicación: No proporciona evidencia de que alguien haya perdido una relación importante o un trabajo debido al juego."
8,378565,Relevante
8,451270,No relevante
8,135881,No relevante
8,486092,**No relevante**
8,111311,Relevante
8,349910,Relevante
8,273116,No relevante
8,103132,Relevante
8,103136,Relevante
8,285408,No relevante
8,152304,No relevante
8,412404,Relevante
8,40696,Relevante
8,31485,No relevante
8,462596,**Relevante**
8,97034,No relevante
8,48908,No relevante
8,140044,No relevante
8,235283,Relevante
8,302867,Relevante
8,169752,Relevante
8,93984,Relevante
8,303906,"Relevante
Explicación: No se sabe exactamente qué se ha perdido, pero claramente algo se ha perdido debido al juego"
8,203554,No relevante
8,358181,No relevante
8,21289,No relevante
8,83760,"No relevante
Explicación: No se refiere a perder oportunidades importantes debido al juego."
8,281394,No relevante
8,498482,No relevante
8,143157,Relevante
8,254773,No relevante
8,266043,Relevante
8,207682,"Relevante
Explicación: Describe cómo el juego puede causar la pérdida de relaciones"
8,83778,No relevante
8,15178,No relevante
8,51019,"No relevante
Explicación: No se refiere a perder oportunidades debido al juego"
8,320332,Relevante
8,99150,Relevante
8,102224,Relevante
8,75601,No relevante
8,482136,"No relevante
Explicación: No se refiere a lo que pregunta el criterio"
8,389980,No relevante
8,138082,No relevante
8,240483,No relevante
8,280427,Relevante
8,23404,"Relevante
Explicación: Muestra evidencia de que un individuo perdió una relación importante por el juego"
8,495469,No relevante
8,242542,"No relevante
Explicación: No se refiere a apostar cada vez más"
8,438128,Relevante
8,438129,Relevante
8,438130,Relevante
8,26485,No relevante
8,438133,"No relevante
Explicación: Se refiere a una menor eficiencia y ambición, pero no a la pérdida de una relación o una oportunidad importante.

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: María perdió su trabajo debido a su comportamiento relacionado con el juego
Etiqueta: Relevante
Explicación: Muestra evidencia de alguien que perdió un trabajo debido al juego."
8,68471,Relevante
8,23416,Relevante
8,29563,No relevante
8,244606,Relevante
8,438148,No relevante
8,426887,No relevante
8,193422,No relevante
8,163729,No relevante
8,405395,Relevante
8,54166,No relevante
8,331673,No relevante
8,84894,Relevante
8,103332,Relevante
8,186285,No relevante
8,134063,No relevante
8,244659,No relevante
8,235445,No relevante
8,83893,Relevante
8,217015,No relevante
8,346040,Relevante
8,241600,No relevante
8,355266,No relevante
8,316359,No relevante
8,359368,No relevante
8,145353,Relevante
8,145355,Relevante
8,23502,"No relevante
Explicación: No se refiere a un problema por juego"
8,145359,No relevante
8,137167,No relevante
8,421839,Relevante
8,422862,"No relevante
Explicación: No se refiere a un riesgo o pérdida debido al juego"
8,145363,No relevante
8,179155,Relevante
8,397270,No relevante
8,404440,No relevante
8,70617,No relevante
8,487387,No relevante
8,392155,Relevante
8,121821,No relevante
8,46046,Relevante
8,317407,No relevante
8,46049,Relevante
8,147426,Relevante
8,145380,"No relevante
Explicación: No se refiere a las pérdidas debido al juego

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración:  Muchos futbolistas han perdido toda su riqueza debido al juego
Etiqueta:
Relevante
Explicación: 

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración:  ¿Has sentido remordimientos o culpabilidad por tu actividad en el juego? 
Etiqueta:
No relevante
Explicación: No se refiere a las pérdidas debido al juego

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración:  Debido al juego, mi hermano perdió su trabajo y su novia lo dejó
Etiqueta:
Relevante
Explicación: 

Pregunta: ¿Te has sentido inquieto o irritable cuando has intentado reducir o dejar de jugar?
Oración:  Siento que nunca podré controlar el juego
Etiqueta:
No relevante
Explicación: No se refiere a los síntomas de abstinencia

Pregunta: ¿Te has sentido inquieto o irritable cuando has intentado reducir o dejar de jugar?
Oración:  Me pongo nervioso si no juego todos los dias
Etiqueta:
Relevante
Explicación: 

Pregunta: ¿Te has sentido inquieto o irritable cuando has intentado reducir o dejar de jugar?
Oración:  No he sentido nunca ganas de dejar de jugar
Etiqueta:
No relevante
Explicación: No se refiere a los síntomas de abstinencia

Pregunta: ¿Te has sentido inquieto o irritable cuando has intentado reducir o dejar de jugar?
Oración:  Si dejara de jugar creo que me volvería loco
Etiqueta:
Relevante
Explicación:"
8,388073,Relevante
8,260075,Relevante
8,479211,Relevante
8,150508,Relevante
8,194539,No relevante
8,145391,"Relevante
Explicación: Indica que alguien ha considerado autodestruirse debido a su juego"
8,483312,No relevante
8,295922,Relevante
8,145395,No relevante
8,36852,"No relevante
Explicación: No habla de apostar cada vez más dinero, sino de mejorar las relaciones con amigos o familiares"
8,491506,"Relevante
Explicación: Implica que el juego está afectando una relación.

Pregunta: ¿Ha arriesgado o perdido una relación importante, un trabajo, una oportunidad educativa o profesional a causa del juego?
Oración: El juego es un grave problema de salud pública y puede tener consecuencias devastadoras para los individuos, las familias y las comunidades.
Etiqueta: No relevante
Explicación: No se refiere a un estado individual. Es solo una observación general."
8,368626,No relevante
8,327671,Relevante
8,369657,"No relevante
Explicación: No se menciona ningún daño en las relaciones, trabajo, etc."
9,485382,Relevante
9,54279,Relevante
9,349199,Relevante
9,392208,"No relevante
Explicación: Es solo un consejo"
9,428048,No relevante
9,53267,No relevante
9,53271,No relevante
9,180250,No relevante
9,216095,Relevante
9,47138,Relevante
9,115751,"No relevante
Explicación: No proporciona información sobre alguien que haya pedido ayuda por desesperación financiera causada por el juego."
9,485424,No relevante
9,188468,No relevante
9,60469,No relevante
9,395318,"No relevante
Explicación: No hay información sobre la causa financiera desesperada causada por el juego"
9,318519,Relevante
9,493623,No relevante
9,481337,No relevante
9,52282,No relevante
9,485431,No relevante
9,252990,No relevante
9,212035,No relevante
9,116804,"Relevante
Explicación: El texto menciona a alguien que necesita ayuda para controlar sus hábitos de juego."
9,429125,No relevante
9,204872,Relevante
9,417867,Relevante
9,83020,No relevante
9,120909,Relevante
9,336975,No relevante
9,108623,No relevante
9,365651,No relevante
9,346196,No relevante
9,458842,No relevante
9,490594,"No relevante
Explicación: No menciona a una persona real que experimente el problema"
9,257122,"No relevante
Explicación: No se refiere a pedir ayuda financiera debido a pérdidas de juego"
9,76907,"No relevante
Explicación: El texto describe consejos sobre cómo ayudar a alguien con problemas de juego, no sobre problemas de juego reales."
9,430192,No relevante
9,333949,Relevante
9,186494,Relevante
9,428159,No relevante
9,44167,Relevante
9,137352,Relevante
9,237704,Relevante
9,52362,No relevante
9,60558,Relevante
9,60559,No relevante
9,33936,No relevante
9,375959,Relevante
9,225432,No relevante
9,287897,Relevante
9,375964,Relevante
9,375965,Relevante
9,188584,No relevante
9,70825,No relevante
9,263343,"No relevante
Explicación: No hay suficiente información sobre si está relacionado con el juego patológico."
9,349361,"Relevante
Explicación: Muestra una solicitud de ayuda financiera para cubrir pérdidas causadas por el juego

Pregunta: ¿Se ha sentido inquieto o irritable cuando ha intentado reducir o detener el juego?
Oración: No puedo parar de pensar en jugar, y cuando lo intento me pongo muy nervioso
Etiqueta:
Relevante
Explicación: Demuestra síntomas de abstinencia después de intentar reducir el juego

Pregunta: ¿Ha apostado a menudo cuando se siente deprimido o ansioso?
Oración: Apuesto cuando me siento deprimido porque me hace sentir mejor
Etiqueta:
Relevante
Explicación: Indican el uso del juego como mecanismo de afrontamiento para las emociones negativas

Pregunta: ¿Le ha llevado el juego a descuidar su trabajo, sus estudios o su hogar?
Oración: He faltado al trabajo varias veces por ir al casino
Etiqueta:
Relevante
Explicación: Muestran el deterioro del funcionamiento debido al juego

Pregunta: ¿Ha seguido apostando a pesar de tener problemas personales o profesionales persistentes y significativos causados por el juego?
Oración: He perdido mi trabajo, mi familia y mis amigos por el juego, pero sigo apostando
Etiqueta:
Relevante
Explicación: Demuestran una persistencia en el juego a pesar de las graves consecuencias"
9,465078,No relevante
9,471223,Relevante
9,413878,Relevante
9,288958,"No relevante
Explicación: No se refiere a la adicción al juego, sino a la violencia doméstica."
9,471232,Relevante
9,85189,No relevante
9,471241,Relevante
9,425169,No relevante
9,78036,No relevante
9,422111,No relevante
9,208097,No relevante
9,379106,Relevante
9,250082,No relevante
9,264417,No relevante
9,439524,No relevante
9,201965,No relevante
9,121072,No relevante
9,391414,No relevante
9,399611,Relevante
9,16641,No relevante
9,82181,No relevante
9,263,No relevante
9,149768,Relevante
9,38152,No relevante
9,149770,No relevante
9,308498,Relevante
9,115986,No relevante
9,439572,No relevante
9,96535,Relevante
9,205079,No relevante
9,188697,No relevante
9,478490,Relevante
9,96540,Relevante
9,96541,**Relevante**
9,471325,No relevante
9,252189,"No relevante
Explicación: La oración no menciona a alguien que pide dinero para aliviar una situación financiera desesperada causada por el juego."
9,6432,No relevante
9,96545,"Relevante
Explicación: Pregunta sobre pedir dinero y la oración menciona solicitar financiación, lo que es un sinónimo"
9,135458,Relevante
9,432416,Relevante
9,471337,Relevante
9,96554,**Relevante**
9,486697,"Relevante
Explicación: Muestra evidencia de que el escritor (o el conocido del escritor) ha experimentado este problema."
9,235823,No relevante
9,471345,"No relevante
Explicación: No se refiere a pedir dinero a otros debido a la desesperación financiera causada por el juego"
9,471346,No relevante
9,81201,No relevante
9,471348,No relevante
9,471359,Relevante
9,140607,Relevante
9,205123,No relevante
9,471367,No relevante
9,398663,No relevante
9,260425,No relevante
9,437578,No relevante
9,10574,Relevante
9,142673,Relevante
9,443734,No relevante
9,353623,No relevante
9,429399,No relevante
9,112988,No relevante
9,486750,Relevante
9,453986,Relevante
9,431468,No relevante
9,434542,No relevante
9,374127,Relevante
9,495982,"No relevante
Explicación: No se refiere a pedir ayuda financiera

Pregunta: ¿Ha pedido ayuda a otras personas para que le proporcionen el dinero necesario para aliviar una situación financiera desesperada causada por el juego?
Oración: El juego puede llevar a una situación económica desesperada y a pedir dinero a otros
Etiqueta: Relevante
Explicación: Explica que el juego puede hacer que alguien pida ayuda financiera

Pregunta: ¿Ha pedido ayuda a otras personas para que le proporcionen el dinero necesario para aliviar una situación financiera desesperada causada por el juego?
Oración: El programa de ayuda de juego tuvo 11.000 solicitudes de ayuda en 2019
Etiqueta: Relevante
Explicación: Da evidencia de muchas personas que solicitan ayuda financiera debido al juego"
9,9585,No relevante
9,99698,Relevante
9,369017,Relevante
9,76154,Relevante
9,47483,No relevante
9,362876,No relevante
9,429437,No relevante
9,68991,No relevante
9,58758,No relevante
9,226696,No relevante
9,255369,Relevante
9,417161,Relevante
9,47500,No relevante
9,220560,Relevante
9,456086,"Relevante
Explicación: Se describe el caso de una persona con un problema de juego que ha pedido ayuda económica a otros para aliviar una situación desesperada causada por el juego."
9,37271,No relevante
9,480664,No relevante
9,96666,"**Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?**

**Oraciones relevantes:**

* ""Raúl ha estado apostando cantidades cada vez mayores durante los últimos meses para tratar de recuperar las pérdidas que ha sufrido."" (Relevante)
* ""La esposa de Pedro dice que ha notado que ha estado pidiendo prestado más dinero últimamente, y cree que lo está usando para apostar."" (Relevante)
* ""La tendencia habitual de los jugadores es que el valor de las apuestas aumente con el tiempo."" (Relevante)

**Oraciones no relevantes:**

* ""La adicción al juego puede ser un problema grave."" (No relevante)
* ""Apostar con dinero que no puedes permitirte perder nunca es una buena idea."" (No relevante)
* ""Si crees que puedes tener un problema con el juego, busca ayuda."" (No relevante)"
9,480668,Relevante
9,470429,No relevante
9,269727,No relevante
9,170399,Relevante
9,107935,"No relevante
Explicación: Menciona la preocupación por el dinero, pero no especifica si el individuo ha pedido ayuda a otros para aliviar una situación financiera desesperada."
9,76191,Relevante
9,426399,No relevante
9,471463,No relevante
9,310696,Relevante
9,243112,Relevante
9,87466,Relevante
9,42411,Relevante
9,480684,Relevante
9,115118,"Relevante
Explicación: Muestra evidencia de que un grupo de población tiene ese problema"
9,131504,"No relevante
Explicación: No se refiere a pedir ayuda a otros para aliviar una situación financiera desesperada causada por el juego"
9,480689,Relevante
9,470450,No relevante
9,92594,No relevante
9,104884,No relevante
9,161205,Relevante
9,45496,Relevante
9,371129,"No relevante
Explicación: No se refiere a pedir dinero a otros para aliviar una situación financiera desesperada causada por el juego."
9,334266,No relevante
9,31163,No relevante
9,115135,No relevante
9,216514,No relevante
9,171461,Relevante
9,226759,No relevante
9,139719,"No relevante
Explicación: No hay evidencia de alguien que solicite ayuda financiera debido a las apuestas."
9,65993,No relevante
9,390601,No relevante
9,64971,Relevante
9,410065,"No relevante
Explicación: Sugiere que alguien necesita ayuda financiera pero no contiene información sobre el juego"
9,150995,Relevante
9,1491,No relevante
9,367061,No relevante
9,109019,Relevante
9,59871,No relevante
9,328161,"No relevante
Explicación: Es un consejo, no información sobre alguien que experimenta este problema."
9,373220,"Relevante
Pregunta: ¿Has recurrido repetidamente al juego como estrategia para escapar de los problemas o aliviar el malestar emocional?
Oración: Cada vez que entro en el casino o apuesto online se me olvida el mundo exterior
Etiqueta: Relevante"
9,115172,"No relevante
Pregunta: ¿Ha pedido ayuda a otras personas para que le proporcionen el dinero necesario para aliviar una situación financiera desesperada causada por el juego?
Oración: Genera un ingreso pasivo que te permita dejar de jugar
Etiqueta: No relevante"
9,129513,No relevante
9,422379,No relevante
9,486892,No relevante
9,396786,"Relevante
Explicación: Muestra que un individuo llora cuando se ""extralimita"" con el juego, lo que puede indicar que tiene un problema con el juego."
9,305652,No relevante
9,390646,No relevante
9,274937,No relevante
9,105978,No relevante
9,108027,No relevante
9,314876,No relevante
9,429565,No relevante
9,377342,Relevante
9,66053,No relevante
9,208392,**Relevante**
9,136715,Relevante
9,525,No relevante
9,426509,No relevante
9,208401,"No relevante
Explicación: Es una recomendación, no un caso real"
9,82451,Relevante
9,256531,No relevante
9,265749,No relevante
9,272930,No relevante
9,238122,Relevante
9,246317,Relevante
9,108080,No relevante
9,346676,Relevante
9,114228,"No relevante
Explicación: Es un consejo, no se informa de ningún caso"
9,73273,"No relevante
Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: No hay que apostar más dinero para divertirse
Etiqueta: No relevante"
