8	471359	0
8	181056	0
8	252990	0
8	205123	0
8	147273	0
8	364113	0
8	346196	0
8	481878	0
8	297819	0
8	59996	0
8	486750	1
8	311904	0
8	86624	0
8	320098	1
8	76907	0
8	112236	0
8	199276	0
8	200302	0
8	374127	0
8	182896	0
8	431468	0
8	495982	0
8	438132	0
8	76154	0
8	154235	0
8	362876	0
8	186494	0
8	296830	0
8	68991	0
8	58758	0
8	489096	0
8	137352	0
8	163469	0
8	220560	1
8	199316	0
8	456086	0
8	375959	0
8	480668	1
8	470429	0
8	170399	0
8	188584	0
8	42411	0
8	480684	0
8	494253	0
8	115118	0
8	470450	1
8	100022	0
8	170679	0
8	465078	0
8	269242	0
8	238526	0
8	288958	0
8	171461	1
8	471241	0
8	65993	0
8	449232	0
8	145361	0
8	1491	0
8	74712	0
8	145371	0
8	63195	0
8	120541	0
8	422111	0
8	342752	0
8	208097	0
8	334562	0
8	379106	0
8	115172	0
8	100069	0
8	486892	0
8	121072	0
8	357360	0
8	10226	1
8	432882	0
8	305652	0
8	390646	0
8	391414	0
8	231421	0
