2,7379,"No relevante 
Explicación: No contiene ninguna información sobre los criterios de adicción al juego"
2,152787,Relevante
2,336095,"Relevante 
Explicación: Dice que ha perdido mucho dinero, pero no se puede deducir si es por apostar más cada vez"
2,219364,Relevante
2,330981,"No relevante
Explicación: Es una recomendación"
2,362728,Relevante
2,218347,No relevante
2,264431,"No relevante
Explicación: La oración no es relevante porque no contiene información sobre alguien que experimente el problema descrito en el criterio."
2,338164,"Relevante
Explica que alguien tiene el pensamiento de apostar una cantidad significativa de dinero"
2,447734,Relevante
2,5368,"No relevante
Explicación: No menciona nada sobre apostar cantidades crecientes de dinero para perseguir la emoción."
2,121085,"No relevante
Explicación: No se refiere a aumentar la cantidad de dinero apostado"
2,21772,"No relevante 
Explicación: Se refiere a datos estadísticos y no al testimonio de alguien que sufre el problema."
2,471310,Relevante
2,471313,Relevante
2,63764,Relevante
2,164116,"No relevante
Explicación: No hay evidencia de un aumento en la cantidad de dinero gastado en apuestas para lograr un nivel de emoción."
2,131354,No relevante
2,96539,Relevante
2,36125,"Relevante
Explicación: Muestra evidencia de que un individuo experimentó este problema"
2,125213,Relevante
2,374045,"No relevante
Explicación: No se refiere a una experiencia personal"
2,221473,Relevante
2,64804,Relevante
2,63781,Relevante
2,121124,"No relevante
Explicación: No se refiere a apostar cada vez más"
2,60713,"Relevante
Explicación: Indica que la persona dedica cada vez más dinero, apostando con la idea de recuperar dinero perdido en apuestas."
2,5419,"No relevante
Explicación: No se refiere a alguien que necesita cada vez apostar más"
2,410925,Relevante
2,87341,Relevante
2,5421,"No relevante
Explicación: No se refiere a que una persona específica necesite apostar más y más dinero"
2,487733,"No relevante
Explicación:"
2,251189,No relevante
2,65848,"No relevante
Explicación: Esta oración no se refiere a la necesidad de aumentar la cantidad de dinero apostado para experimentar el mismo nivel de emoción."
2,103739,No relevante
2,271689,Relevante
2,89421,Relevante
2,10574,Relevante
2,391508,Relevante
2,273750,**Relevante**
2,382295,Relevante
2,266584,Relevante
2,3417,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,183642,No relevante
2,351584,No relevante
2,101731,"No relevante
Explicación: No se refiere al individuo que apuesta más para obtener el nivel deseado de emoción"
2,122213,Relevante
2,78183,Relevante
2,113001,No relevante
2,105839,Relevante
2,159090,"No relevante
Explicación: No proporciona información sobre el juego o los problemas de juego"
2,319859,"No relevante
Explicación: No menciona el aumento de las apuestas."
2,148855,"No relevante
Explicación: No se menciona a un individuo que apueste cada vez más dinero"
2,54650,Relevante
2,208253,No relevante
2,429445,Relevante
2,247174,Relevante
2,220552,Relevante
2,226696,No relevante
2,220556,"Relevante
Explicación: Muestra que alguien apuesta más dinero para recuperar lo que perdió antes"
2,412044,"No relevante
Explicación: No se refiere a un estado de ningún jugador"
2,152972,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,433552,No relevante
2,208274,Relevante
2,143762,Relevante
2,480660,Relevante
2,480664,Relevante
2,107929,Relevante
2,318878,Relevante
2,42398,Relevante
2,470434,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,49570,"**Pregunta:** ¿Ha necesitado apostar cada vez más dinero para conseguir la cantidad de emoción que busca?

**Oración 1:** Carlos ha perdido mucho dinero en los últimos meses apostando cada vez más. (Relevante)

**Oración 2:** Los juegos de azar pueden ser adictivos y llevar a problemas financieros graves. (No relevante)

**Oración 3:** Juan ha estado apostando cada vez más para obtener el mismo nivel de emoción, lo que ha provocado problemas en su relación. (Relevante)

**Oración 4:** Es importante establecer límites al apostar para evitar perder el control. (No relevante)

**Oración 5:** María ha admitido que ha estado apostando cada vez más dinero para tratar de recuperar sus pérdidas. (Relevante)

**Oración 6:** El juego patológico puede tener un impacto negativo en la salud mental y física de una persona. (No relevante)

**Oración 7:** El hermano de Pedro ha estado aumentando su apuesta gradualmente para obtener la misma sensación de emoción. (Relevante)"
2,76201,"No relevante
Explicación: Es solo un consejo"
2,42411,Relevante
2,169391,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,115135,"No relevante
Explicación: No se refiere a alguien que cada vez necesite apostar más dinero"
2,137672,"Relevante
Explicación: Describe una lucha para controlar el juego que implica aumentar las apuestas para lograr la emoción deseada."
2,485833,Relevante
2,406987,"Relevante
Explicación: Muestra evidencia de alguien que ha tenido que apostar más dinero para conseguir la cantidad de emoción que buscaba"
2,49612,No relevante
2,6603,Relevante
2,353745,No relevante
2,109010,"No relevante
Explicación: No se centra en ningún individuo con un comportamiento de juego problemático"
2,56787,Relevante
2,107993,"No relevante 
Explicación: No se refiere a aumentar gradualmente las apuestas para obtener la misma emoción"
2,407004,Relevante
2,311772,No relevante
2,300510,Relevante
2,82398,"No relevante
Explicación: La oración indica un deseo de apostar, pero no proporciona evidencia de una necesidad de aumentar las apuestas para lograr el nivel deseado de emoción."
2,77278,Relevante
2,63968,"No relevante
Explicación: No se refiere al criterio de apostar cada vez más dinero"
2,102884,No relevante
2,268776,"No relevante
Explicación: No se refiere a alguien que necesite apostar cada vez más dinero"
2,356841,Relevante
2,108010,Relevante
2,249323,No relevante
2,486893,No relevante
2,252400,No relevante
2,223729,Relevante
2,308720,No relevante
2,56819,Relevante
2,218612,"No relevante
Explicación: Es un consejo general sobre cómo evitar el juego, no evidencia de alguien que necesita apostar cada vez más dinero."
2,182773,"No relevante
Explicación: No trata sobre apostar cada vez más dinero"
2,352759,Relevante
2,314876,"No relevante
Explicación: No se sabe si es una recomendación o alguien que realmente dice que cada vez gasta más dinero"
2,377342,"No relevante
Explicación: No se refiere al estado de un individuo específico"
2,114179,Relevante
2,160262,No relevante
2,226828,No relevante
2,143885,Relevante
2,264718,No relevante
2,322063,"No relevante
Explicación: No se refiere a apostar cada vez más"
2,3597,Relevante
2,430618,Relevante
2,108062,"No relevante
Explicación: No habla del criterio, habla de las causas de la adicción"
2,166438,"No relevante
Explicación: consejo"
2,108071,"Relevante
Explicación: "
2,124455,"No relevante
Explicación: No se refiere a apostar cada vez más"
2,145961,No relevante
2,378412,No relevante
2,23084,Relevante
2,97840,"No relevante
Explicación: No muestra evidencia de alguien experimentando este problema, sino que sugiere buscar ayuda."
2,397872,Relevante
2,316978,Relevante
2,276018,No relevante
2,191035,Relevante
2,463422,"Relevante
Explicación: Este extracto implica que el individuo está apostando más dinero para experimentar emociones similares, lo que sugiere un posible aumento de la tolerancia."
2,73280,No relevante
2,126528,Relevante
2,127554,No relevante
2,161350,Relevante
2,271947,Relevante
2,244301,Relevante
2,4687,"No relevante
Explicación: Esta oración no proporciona evidencia de que alguien experimente el problema explicado en el criterio proporcionado."
2,315984," No relevante
Explicación: es una recomendación"
2,364113,Relevante
2,419411,"No relevante
Explicación: Se trata de una recomendación"
2,155223,No relevante
2,276061,"No relevante
Explicación: No menciona a ningún individuo que experimente el problema de apostar cada vez más dinero"
2,365149,"No relevante
Explicación: Es un consejo"
2,110174,Relevante
2,37482,Relevante
2,308847,Relevante
2,182896,Relevante
2,258673,No relevante
2,154228,Relevante
2,107132,"No relevante
Explicación: No se refiere a un estado individual, es solo una recomendación"
2,247425,No relevante
2,116354,No relevante
2,390796,"No relevante
Explicación:"
2,291469,Relevante
2,462478,Relevante
2,139919,No relevante
2,316046,No relevante
2,481941,No relevante
2,487061,Relevante
2,389782,"No relevante
Explicación: Es una recomendación sobre cómo dejar de jugar"
2,299671,No relevante
2,62105,Relevante
2,42656,Relevante
2,489127,"Relevante
Explicación: Se menciona que el juego ha quitado dinero a alguien, lo que implica que tuvo que apostar cada vez más dinero para conseguir la misma emoción."
2,128680,Relevante
2,42666,Relevante
2,128685,"Relevante 
Explicación:"
2,72368,"No relevante
Explicación: No se menciona que la persona necesite apostar cada vez más dinero para conseguir la emoción que busca"
2,273072,"Relevante
Explicación: Muestra evidencia de que la persona está teniendo problemas para controlar las apuestas y está experimentando consecuencias negativas como la depresión."
2,230066,"No relevante
Explicación: No se refiere al juego"
2,41653,"Relevante
Explicación: Muestra que una persona específica apuesta por razones emocionales"
2,477878,Relevante
2,53943,"No relevante
Explicación:"
2,473784,Relevante
2,154296,Relevante
2,105146,"No relevante 
Explicación: No habla de incrementar las apuestas"
2,102074,Relevante
2,235197,Relevante
2,446159,"No relevante
Explicación: No se sabe si el aumento de la apuesta es para obtener emoción o para ganar más dinero"
2,342741,No relevante
2,154334,"No relevante
Explicación: No se refiere a apostar cada vez más"
2,334562,No relevante
2,278244,Relevante
2,150244,Relevante
2,144102,Relevante
2,83688,No relevante
2,420587,"No relevante 
Explicación: Es una afirmación sobre la emoción del juego pero no explica si alguien está apostando cada vez más dinero"
2,104172,No relevante
2,358127,"No relevante
Explicación: No explica si alguien está apostando cada vez más dinero"
2,482031,No relevante
2,433903,"No relevante
Explicación: La oración no se refiere al juego, solo menciona la necesidad de tener más dinero en el contexto de la felicidad, que no es el tema de la pregunta"
2,448246,Relevante
2,263928,"No relevante
Explicación: Es un consejo para alguien"
2,263929,"No relevante
Explicación: Solo da consejos, no menciona el caso de alguien en concreto"
2,129788,No relevante
2,151294,Relevante
2,231167,No relevante
2,147200,"No relevante
Explicación: No se menciona a un individuo que necesite apostar cada vez más dinero"
2,244481,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,232194,"No relevante
Explicación: No se refiere a que alguien que juega cada vez necesite apostar más dinero"
2,121602,No relevante
2,460548,"No relevante
Explicación: No se refiere a alguien que tiene problemas, sólo compara apostadores controlados y descontrolados"
2,287494,Relevante
2,333579,"No relevante
Explicación: No habla de gastar cada vez más dinero"
2,58127,"No relevante
Explicación: La oración es sobre tentar comprender un problema, no explica una situación real de juego patológico."
2,433937,"No relevante
Explicación: La oración habla de cómo otros perciben a las personas con juego patológico, pero no proporciona evidencia de que alguien experimente el criterio específico de necesitar apostar cada vez más dinero para obtener la misma sensación de emoción."
2,251669,"No relevante
Explicación: El juego o el dinero no se mencionan en la oración."
2,417559,No relevante
2,58138,"No relevante
Explicación: No se refiere a apostar"
2,219931,Relevante
2,62240,"No relevante
Explicación: No habla de problemas de juego"
2,124705,Relevante
2,75554,Relevante
2,147238,No relevante
2,158514,Relevante
2,281394,"No relevante
Explicación: Aunque menciona que las personas corren riesgos, no aborda específicamente la necesidad de apostar con más dinero para experimentar la misma emoción."
2,31541,No relevante
2,379704,No relevante
2,19257,Relevante
2,229178,Relevante
2,455483,Relevante
2,95036,No relevante
2,115517,Relevante
2,450374,"Relevante
Explicación: Habla sobre alguien que necesita cada vez más dinero para mantener su ilusión de ganar y se conforma con premios más pequeños, mostrando una mayor tolerancia"
2,242509,"No relevante
Explicación: No se refiere a ningún problema de juego"
2,1871,Relevante
2,318287,Relevante
2,205655,"No relevante
Explicación: Es solo una recomendación"
2,151385,Relevante
2,294745," Relevante
Explicación: La oración proporciona evidencia de que alguien necesita apostar cada vez más dinero para obtener la cantidad de emoción que busca."
2,288604,"No relevante
Explicación: Es un consejo"
2,146269,No relevante
2,189278,"No relevante
Explicación: No contiene información sobre el estado de un individuo."
2,89951,No relevante
2,474976,"No relevante
Explicación: No se refiere a un individuo en concreto, ni a una experiencia de juego."
2,62305,No relevante
2,486242,Relevante
2,131946,Relevante
2,387947,**No relevante**
2,180075,"No relevante
Explicación: No se refiere a un individuo o grupo que experimente el problema."
2,10090,"Relevante
Explicación: Se puede inferir que la persona está incrementando su apuesta para obtener la misma emoción"
2,108409,Relevante
2,333690,Relevante
2,180090,"No relevante
Explicación: No se refiere a alguien que requiera apostar más y más dinero"
2,40834,No relevante
2,223108,"Relevante
Explicación: Explica cómo alguien depende de la emoción de las tragaperras"
2,129926,Relevante
2,292745,No relevante
2,405387,No relevante
2,325516,Relevante
2,79762,Relevante
2,312211,Relevante
2,74644,"No relevante
Explicación: No se refiere a un individuo específico que necesite apostar más dinero"
2,74647,"No relevante
Explicación: No se refiere a ningún sujeto que tenga el problema"
2,223130,Relevante
2,246684,No relevante
2,924,No relevante
2,428961,No relevante
2,102310,Relevante
2,450472,No relevante
2,26542,"No relevante
Explicación: No se refiere a apostar cada vez más"
2,292787,Relevante
2,118708,"No relevante
Explicación: La oración no menciona a nadie que haya necesitado apostar cada vez más dinero para obtener la emoción que busca. Solo menciona que hay personas que creen que pueden ganar en las apuestas deportivas."
2,238521,Relevante
2,269242,Relevante
2,238526,"No relevante
Explicación: Es un consejo."
2,490431,Relevante
2,289730,"No relevante
Explicación: No se refiere a un estado individual, es solo un consejo"
2,126916,Relevante
2,354246,"No relevante
Explicación: No se sabe si se refiere a aumentar la cantidad de dinero"
2,354248,"Relevante
Explicación: Muestra los efectos de apostar cada vez más"
2,57291,Relevante
2,194509,Relevante
2,410575,No relevante
2,434129,No relevante
2,306135,Relevante
2,404445,No relevante
2,195554,"Relevante
Explicación: Describe la experiencia de alguien que sintió la necesidad de apostar más y más dinero para lograr un cierto nivel de emoción."
2,57315,Relevante
2,133092,"No relevante
Explicación: No muestra evidencia de que un individuo necesite apostar más y más dinero para obtener el nivel de emoción que estaba buscando"
2,368612,Relevante
2,304108,Relevante
2,132077,No relevante
2,104437,Relevante
2,141302,Relevante
2,110581,"No relevante
Explicación: Se trata de la opinión del escritor y no se refiere a ningún individuo con el problema mencionado."
2,125944,Relevante
3,18434,"No relevante 
Explicación: No se refiere a alguien con un problema"
3,211974,"No relevante
Explicación: No se refiere a ningún individuo"
3,446479,"No relevante
Explicación: No se refiere a alguien que experimenta este problema, solo ofrece una opinion"
3,28689,No relevante
3,190484,Relevante
3,50202,Relevante
3,46107,No relevante
3,143387,Relevante
3,269344,No relevante
3,117794,Relevante
3,465957,Relevante
3,280615,Relevante
3,352296,No relevante
3,54314,No relevante
3,453677,"Relevante
Explicación: Se refiere a una sospecha de que alguien puede estar teniendo problemas con el juego, pero no se puede determinar de manera definitiva debido a la falta de información. Esta persona está experimentado angustia y problemas para confiar en alguien, lo cual es consistente con los síntomas de abstinencia de juego."
3,60464,"No relevante
Explicación: No se refiere a inquietud o irritabilidad al dejar de jugar"
3,18481,No relevante
3,48179,No relevante
3,201780,No relevante
3,324661,Relevante
3,443446,No relevante
3,225336,No relevante
3,189503,No relevante
3,151618,"No relevante
Explicación: No se refiere a nadie en particular que experimente el problema."
3,59459,No relevante
3,226371,No relevante
3,291907,"Relevante
Explicación: Expresa la inquietud por dejar de jugar"
3,2120,No relevante
3,154704,"Relevante
Explicación: La oración muestra que el autor se volvió inquieto e irritable cuando intentó dejar de jugar."
3,31830,"No relevante
Explicación: No muestra evidencia de que un individuo sufra este problema, ya que solo habla sobre información general"
3,41049,"No relevante
Explicación: No se refiere a la irritabilidad al reducir el juego"
3,167001,No relevante
3,443489,Relevante
3,9318,"Relevante
Explicación: Evidencia de problemas al dejar de jugar"
3,498792,"No relevante
Explicación: No se refiere a alguien con un problema"
3,306283,Relevante
3,154738,Relevante
3,465012,"Relevante 
Explicación: El hablante revela que ha estado experimentando abstinencia y se ha vuelto irritable debido a los intentos de cerrar el juego."
3,405621,"No relevante
Explicación: Sugiere efectos físicos y psicológicos pero no síntomas específicos relacionados al juego"
3,41084,No relevante
3,144517,No relevante
3,206982,Relevante
3,17544,"No relevante
Explicación: No se refiere a la inquietud o irritabilidad al dejar de jugar"
3,498826,"No relevante 
Explicación: No se refiere a estar inquieto o irritable al intentar reducir o dejar de jugar."
3,139406,No relevante
3,226447,Relevante
3,184464,No relevante
3,71824,Relevante
3,142480,No relevante
3,229526,No relevante
3,490647,No relevante
3,460958,No relevante
3,53410,No relevante
3,375972,No relevante
3,241832,No relevante
3,497833,No relevante
3,408745,No relevante
3,37039,No relevante
3,53432,"No relevante 
Explicación: No menciona a nadie que se vuelva inquieto o irritable al intentar reducir o dejar de jugar"
3,471226,No relevante
3,255162,No relevante
3,215228,Relevante
3,408769,"No relevante
Explicación: No se refiere a inquietud o irritabilidad al dejar de jugar"
3,18627,"No relevante
Explicación: No se refiere a alguien que experimenta inquietud o irritabilidad al intentar dejar de jugar"
3,83142,"Relevante 
Explicación: Muestra evidencia de que alguien está intentando reducir o dejar de jugar y experimenta irritabilidad"
3,53448,Relevante
3,258250,No relevante
3,367819,No relevante
3,139473,"Relevante 
Explicación: Muestra evidencia de que un individuo tiene problemas para reducir o dejar de jugar y se siente irritable e inquieto."
3,37074,No relevante
3,17619,No relevante
3,81113,Relevante
3,237786,"No relevante
Explicación: No menciona sensación de inquietud o irritabilidad"
3,226528,"No relevante 
Explicación: No está relacionado con criterio diagnóstico específico"
3,172026,"No relevante
Explicación: No se refiere a alguien experimentando el problema descrito"
3,415970,Relevante
3,306406,No relevante
3,315628,No relevante
3,45293,No relevante
3,181492,"No relevante
Explicación: Es un consejo general, no un estado individual"
3,471288,No relevante
3,447736,No relevante
3,387322,No relevante
3,232699,No relevante
3,447738,Relevante
3,169211,No relevante
3,60666,No relevante
3,447739,Relevante
3,474374,Relevante
3,485645,No relevante
3,487698,Relevante
3,471316,Relevante
3,471319,Relevante
3,304411,"Relevante
Explicación: Muestra evidencia de que un individuo tiene problemas para dejar de jugar"
3,174364,Relevante
3,104731,"No relevante
Explicación: No hay un sujeto que lo experimente"
3,447775,Relevante
3,96544,"No relevante
Explicación: No se refiere a inquietud 

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: Señales que indican que un familiar o ser querido puede estar luchando contra la adicción al juego
Etiqueta: Relevante
Explicación: Insinúa que alguien podría estar luchando contra la adicción al juego"
3,67872,No relevante
3,368930,Relevante
3,431395,No relevante
3,459047,"No relevante
Explicación: No se refiere a inquietud o irritabilidad al dejar de jugar"
3,55592,No relevante
3,156969,No relevante
3,168235,"No relevante
Explicación: No se refiere a la inquietud o irritabilidad al reducir o dejar de jugar."
3,471344,"No relevante
Explicación: No es evidencia sobre algún individuo o grupo que experimente este problema"
3,257331,"No relevante
Explicación: No se refiere a alguien que esté tratando de dejar de jugar."
3,412981,"Relevante 
Explicación: Muestra evidencia de que alguien se siente inquieto e irritable por no poder jugar"
3,5439,Relevante
3,88384,No relevante
3,415043,No relevante
3,149828,No relevante
3,98627,Relevante
3,76117,No relevante
3,371033,No relevante
3,471391,No relevante
3,31076,Relevante
3,471397,No relevante
3,226660,Relevante
3,34156,"No relevante
Explicación: No se refiere a alguien que experimenta el problema"
3,442734,"No relevante
Explicación: Describe un consejo sobre dejar de jugar"
3,273776,Relevante
3,471411,No relevante
3,471412,"No relevante
Explicación: Solo explica algo normal que pasa al reducir la frecuencia de juego, no hay evidencia de irritación"
3,471414,"No relevante
Explicación: No menciona si alguien se siente de alguna manera al reducir el juego

Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Conozco a alguien que se vuelve irritable cuando disminuye el uso de la cocaína
Etiqueta:
No relevante
Explicación: No menciona nada sobre el juego"
3,251268,No relevante
3,34181,No relevante
3,220553,"Relevante
Explicación: Alguien ha intentado reducir o dejar de jugar sin éxito, lo que es un síntoma de juego patológico."
3,220554,Relevante
3,351629,No relevante
3,10637,No relevante
3,470418,"No relevante
Explicación: El comportamiento descrito no está relacionado con la inquietud o irritabilidad al reducir o dejar de jugar.

Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Le hablé de reducir sus apuestas diarias de 300 a 50 euros y se enfadó mucho conmigo
Etiqueta:
 Relevante
Explicación: El comportamiento descrito es indicativo de inquietud o irritabilidad al intentar reducir las apuestas."
3,480661,"Relevante 
Explicación: Muestra un intento fallido de dejar de jugar"
3,480662,"Relevante
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: En un estudio de 70 personas que apostaban compulsivamente, el 82 por ciento experimentó irritabilidad relacionada con el juego y el 65 por ciento experimentó inquietud relacionada con el juego cuando intentaron dejar de jugar
Etiqueta: Relevante"
3,143767,Relevante
3,471448,No relevante
3,148889,No relevante
3,301465,Relevante
3,317847,"Relevante
Explicación: Muestra evidencia de un estado de ánimo negativo experimentado durante los intentos de reducir o dejar de apostar"
3,465307,"Relevante
Explicación: Da evidencia de una persona que se irrita cuando deja de jugar"
3,470430,"**No relevante**
Explicación: No se refiere a un estado individual, es solo un consejo"
3,275873,No relevante
3,258472,No relevante
3,480681,No relevante
3,490923,No relevante
3,480685,No es relevante.
3,173486,Relevante
3,275887,No relevante
3,148913,Relevante
3,185777,"Relevante 
Explicación: Muestra evidencia de inquietud o irritabilidad al intentar dejar el juego"
3,112051,No relevante
3,426421,No relevante
3,480697,Relevante
3,118205,Relevante
3,308673,"No relevante
Explicación: Se refiere a la falta de solución al problema

Pregunta: ¿Has continuado jugando a pesar de tener problemas personales o profesionales importantes causados o exacerbados por el juego? 
Oración: El juego puede causar problemas personales y profesionales
Etiqueta: No relevante
Explicación: Solo menciona que el juego puede causar problemas, no se refiere a un estado personal

Pregunta: ¿Has mentido a tu familia, terapeuta u otras personas para ocultar la cantidad de dinero que has gastado jugando?
Oración: Una vez perdí el dinero de mi hijo, y le mentí diciendo que no lo tenía
Etiqueta: Relevante
Explicación: 

Pregunta: ¿Has necesitado apostar con más y más dinero para obtener el nivel de emoción que estabas buscando?
Oración: Empecé apostando 50 euros, y ahora apuesto 1000
Etiqueta: Relevante
Explicación:"
3,213448,No relevante
3,337353,No relevante
3,61901,"No relevante 
Explicación: No habla sobre la reducción o abandono del juego"
3,302546,Relevante
3,221651,No relevante
3,99796,No relevante
3,480726,Relevante
3,208342,No relevante
3,131545,Relevante
3,237019,No relevante
3,319965,No relevante
3,237025,No relevante
3,187873,No relevante
3,138736,No relevante
3,193009,No relevante
3,378355,Relevante
3,496116,No relevante
3,427518,No relevante
3,58880,"No relevante
Explicación: No se refiere a una persona específica con problemas de juego"
3,226820,No relevante
3,110087,No relevante
3,370183,"Relevante
Explicación:"
3,10760,No relevante
3,367123,No relevante
3,133652,No relevante
3,362006,"No relevante
Explicación: Se refiere a un deseo, no a los síntomas de abstinencia"
3,159258,Relevante
3,4636,No relevante
3,299551,Relevante
3,193056,"No relevante
Explicación: No se refiere a alguien que experimenta el problema, sino a alguien que describe cómo se siente sin jugar (en 3ª persona)"
3,242209,"Relevante
Explicación: Aporta evidencia del problema"
3,414242,Relevante
3,290349,"No relevante 
Explicación: No es relevante porque la pregunta es acerca de las consecuencias de intentar reducir o dejar de jugar, mientras que la oración solo establece la intención de abandonar el juego."
3,412210,No relevante
3,227892,"No relevante
Explicación: No hay información sobre la irritabilidad mientras se disminuye o se para de jugar. Es una recomendación"
3,227893,No relevante
3,200250,"No relevante
Explicación: No se refiere a la irritabilidad al intentar reducir o dejar de jugar"
3,405051,"Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: reducir mi consumo de juegos de azar me hace sentir muy irritable
Etiqueta: Relevante
Explicación: La oración muestra que el individuo se vuelve irritable al intentar reducir el juego."
3,200254,"Relevante
Explicación: Se refiere a alguien que no puede controlar el juego"
3,230977,"No relevante 
Explicación: No se refiere a una persona que experimenta inquietud o irritabilidad al reducir las apuestas"
3,200265,"Relevante
Explicación: Muestra evidencia de alguien que tiene este problema al intentar dejar de jugar"
3,196174,"Relevante
Explicación: La oración muestra evidencia de que un individuo está experimentando intranquilidad o irritabilidad al intentar reducir o dejar de jugar."
3,125521,"No relevante
Explicación: No se refiere a un estado individual de inquietud
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Al dejar el juego, se está tratando un problema de salud
Etiqueta: No relevante
Explicación: No se menciona la inquietud
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Mi mejor amigo tiene abstinencia en este momento porque ha dejado de jugar y está todo el día irritable
Etiqueta: Relevante
Explicación: Habla de que un individuo tiene abstinencia e irritabilidad después dejar de jugar
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: La OMS reconoce el juego patológico como una adicción
Etiqueta: No relevante
Explicación: No se menciona la inquietud
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Si sales con alguien con ludopatía, tú también sufres
Etiqueta: No relevante
Explicación: No se menciona la inquietud
Pregunta: ¿Se ha vuelto inquieto o irritable al intentar reducir o dejar de jugar?
Oración: Mi pareja se molesta cuando le digo que pare de jugar
Etiqueta: Relevante
Explicación: Se menciona que el individuo se molesta. Podría estar relacionado con la inquietud o irritabilidad"
3,234065,Relevante
3,447060,No relevante
3,240214,Relevante
3,87640,No relevante
3,448089,No relevante
