,doc_id,text,manu.couto1k_rels,marcosfp_rels,ezra.mario_rels,DavidGallego_rels,consensus,majority
31,389767,Preocupación frecuente por jugar Existe la necesidad de aumentar la magnitud o la frecuencia de las apuestas para conseguir la excitación deseada Intentos repetidos sin éxito para controlar reducir o parar el juego Intranquilidad o irritabilidad cuando se intenta reducir o parar el juego El juego como estrategia para escapar de problemas o para mitigar un estado de ánimo deprimido o disfórico Desp...,False,False,False,False,False,False
32,220553,Haber tenido muchos intentos infructuosos por jugar menos o dejar de jugar ,True,False,False,False,False,False
33,492169, Has intentado alguna vez dejar de jugar y no has sido capaz de ello ,True,False,False,False,False,False
34,498826,Quizás se deba aprender a dejar de jugar o quizás se deba aprender a jugar Jugar puede ir bien o mal siempre va mal Para aprender a dejar de jugar si que hay que esforzarse y si lo consigues te sentiras feliz habras remos conseguido algo que queriamos hacer que nos iba mal nos hacia mucho daño Para aprender a jugar para eso ya sabes que no hay que esforzarse nada hay se esfuerza el Sr Cirsa o los ...,False,False,False,False,False,False
35,203660,9 Cuantas veces has intentado dejar de jugar EN SERIO ,False,False,False,False,False,False
36,125836,He intentado dejarlo repetidas veces pero cuando llevas meses sin jugar te crees que ya lo controlas y recaes ,True,True,True,True,True,True
37,250252,sin dejar de jugar ,False,False,False,False,False,False
38,351629,no te sientas débil por que poniendo las medidas necesarias dejaras de jugar fijó no pienses en que has tenido recaídas sino que has dejado de jugar por periodos cortos y que juegas por que quieres ,True,False,False,True,False,False
39,10637,No es un foro de prevención para no jugar es para que intente dejar de hacerlo ,False,False,False,False,False,False
40,226447,quiero dejar de jugar quiero dejar de jugar quiero dejar de jugar quiero dejar de jujar quiero dejar de jugar quiero dejar de jugar quiero dejar de jugar quiero dejar de jugar quiero dejar de jugar ,False,False,True,False,False,False
41,405389, Ha intentado en vano controlar reducir o detener el uso de Internet ,True,False,False,False,False,False
42,290451,He intentado pensar que me ha llevado a jugar ,False,False,False,False,False,False
43,470420, Ha intentado alguna vez dejar de jugar y no ha sido capaz de ello ,True,False,False,False,False,False
44,480661,Intentos repetidos e infructuosos por jugar menos o dejar de jugar ,True,False,False,False,False,False
45,471448,Parar de jugar o reducir el juego es algo muy difícil de lograr y tal vez usted no lo pueda lograr la primera vez que lo intente ,True,True,False,False,False,False
46,375960,6 Disminuyó tu eficiencia y ambición a causa del juego ,False,False,False,False,False,False
47,48283,Tienes problema para jugar con control ,False,True,False,False,False,False
48,470430,Recuerde que las veces que ha intentado dejar de jugar sin ayuda no lo ha conseguido ,True,True,False,True,False,True
49,330147, Es posible que la verdadera cura del juego compulsivo sea controlarlo pero continuar jugando ,False,False,False,False,False,False
50,173476,El jugador no sería responsable ni de empezar a jugar ni de desarrollar una conducta excesiva de juego ni de por supuesto controlarla para dejar de jugar o jugar de forma controlada ,False,False,False,False,False,False
51,240299,Dejar de jugar dejaras y por narices por mucho que te enganches o lo necesites va a llegar un punto que estaras tan endeudado que no te daran tarjetas de credito que te embargaran todo y por muy poco que te quede sera o comer o Jugar y hay por mucha adicción que aya 1 2 3 incluso 10 veces te quedaras sin comer pero a poco a poco los familiares no te van a apoyar y eso es tocar fondo y ese es el fi...,False,False,False,False,False,False
52,145323,Sentirse controlado es diferente de estar controlado ,False,False,False,False,False,False
53,480685,6 Disminuyó tu eficiencia y ambición a causa de tu afición a jugar ,False,False,False,False,False,False
54,330159, Es posible que la verdadera cura del juego compulsivo sea controlarlo pero continuar jugando ,False,False,False,False,False,False
55,222904,El juego no se puede controlar los impulsos sí mediante el tratamiento adecuado ,False,False,False,False,False,False
56,471226, Ha intentado usted dejar de jugar repetidamente sin éxito ,True,False,False,False,False,False
57,168379,quiero dejar de jugar porque es lo que realmente me hace feliz es lo que me gusta no jugar me gusta me hace sentirme mejor persona al levantarme de la cama estoy mas sano y no tengo un pensamiento neurotico todos los dias ,False,False,True,False,False,False
58,321724,Muchas veces he intentado dejar de jugar pero no me ha funcionado ,True,True,True,True,True,True
59,82877,Todo el esfuerzo y la represión que pueda asumir en sus intentos por dejar de jugar fácilmente acabarán en un intento de demostrarse a sí mismo que vuelve a controlar a ser una persona normal y que el trastorno no tiene justamente en esos momentos de recaída la importancia que tenía anteriormente porque ya hacía semanas meses o años que no jugaba ,True,False,False,False,False,False
60,173502,El jugador no sería responsable ni de empezar a jugar ni de desarrollar una conducta excesiva de juego ni de por supuesto controlarla para dejar de jugar o jugar de forma controlada ,False,False,False,False,False,False
61,203457,9 Cuantas veces has intentado dejar de jugar EN SERIO ,False,False,False,False,False,False
62,10690,La obsesión es que la idea de jugar no se aparta de la mente y merma toda energía y la compulsión es el acto de repetición sin límite sin controlar el impulso ,False,False,False,False,False,False
63,377797,Tenía que ser capaz si o si porque de lo contrario habría fracasado y esto es lo que una y otra vez me repetía cuando intentaba dejar de jugar ,True,False,True,True,False,True
64,213448,Stop playing ,False,False,False,False,False,False
65,123851, y mientras recuperas todo eso dejarás de jugar ,False,False,False,False,False,False
66,61901,Con esto no quiero decir ya puedo jugar No no puedo jugar ,False,False,False,False,False,False
67,379856,Hola diegomartin tu realmente no quieres dejar de jugar lo único que te preocupa es no gastarte mucho dinero no sientes ni el más mínimo remordimiento de conciencia de que estas engañando a tu mujer seguro que la pobre mujer estará contenta de tener a su marido la mar de bien siendo ludopata piensa que si realmente quisieras dejar de jugar lo tendrías bien fácil con decírselo a tu mujer que euro q...,False,False,True,False,False,False
68,10706,La obsesión es que la idea de jugar no se aparta de la mente y merma toda energía y la compulsión es el acto de repetición sin límite sin controlar el impulso ,False,False,False,False,False,False
69,145363, Disminuyó tu eficiencia y ambición a causa de tu afición a jugar ,False,False,False,False,False,False
70,99796,Preguntas Has intentado dejarr de jugar ,False,False,False,False,False,False
71,134100,HOLA Decis que quereis dejar de jugar como todo el mundo pero ne deceis que hareis o que haceis para dejar de jugar es primordial convertir los deseos en hechos si no los deseos se quedaran en simples deseos explicar que os han parecido las medidas preventivas y si las vais a aplicar o no o que metodo ultilizareis para dejar de jugar desahogarse aqui y explicar vuestras azañas aqui solo no os saca...,False,False,False,False,False,False
72,480726,Intentos repetidos e infructuosos por jugar menos o dejar de jugar ,True,False,False,False,False,False
73,208342,dejaras de jugar si tu kieres y no se te ocurra intentar hacer nada raro eso es de cobardes y tu familia sufriria y se culparian de no poder ayudarte ANIMATE DE ESTO SE SALE volveras a ser feliz te lo aseguro ,False,False,False,False,False,False
74,237019,Considero que si alguien que ha estado jugando durante un periodo de tiempo largo y al final ha conseguido apartar el juego de su vida lo mas que se le puede decir es que siga con cuidado y mantega muy presente los estimulos que le llevaron a tomar la decision de dejar de jugar ,False,False,False,False,False,False
75,55006,Todo el esfuerzo y la represión que pueda asumir en sus intentos por dejar de jugar fácilmente acabarán en un intento de demostrarse a sí mismo que vuelve a controlar a ser una persona normal y que el trastorno no tiene justamente en esos momentos de recaída la importancia que tenía anteriormente porque ya hacía semanas meses o años que no jugaba ,True,False,False,False,False,False
76,85729,Todo el esfuerzo y la represión que pueda asumir en sus intentos por dejar de jugar fácilmente acabarán en un intento de demostrarse a sí mismo que vuelve a controlar a ser una persona normal y que el trastorno no tiene justamente en esos momentos de recaída la importancia que tenía anteriormente porque ya hacía semanas meses o años que no jugaba ,True,False,False,False,False,False
77,482017,Todo el esfuerzo y la represión que pueda asumir en sus intentos por dejar de jugar fácilmente acabarán en un intento de demostrarse a sí mismo que vuelve a controlar a ser una persona normal y que el trastorno no tiene justamente en esos momentos de recaída la importancia que tenía anteriormente porque ya hacía semanas meses o años que no jugaba ,True,False,False,False,False,False
78,236258,para que un jugador deje de jugar tiene primero que tener el deseo o la necesidad de dejar de jugar tiene que querer el ir a una asociacion aunque al principio vaya obligado por las circustancias yo fui obligado a mi asociaciacion como la mayoria y alli me encontre con personas como yo que tambien intentaban co mayor o menor exito dejar de jugar y comprendi que yo tambien podia y asi dia a dia lle...,False,False,True,False,False,False
79,237025,Considero que si alguien que ha estado jugando durante un periodo de tiempo largo y al final ha conseguido apartar el juego de su vida lo mas que se le puede decir es que siga con cuidado y mantega muy presente los estimulos que le llevaron a tomar la decision de dejar de jugar ,False,False,False,False,False,False
80,326632,1 dejar de jugar y esperar a ver que sucede si mi presupuesto me alcanza y ,False,False,False,False,False,False
81,199658,Los interesados en dejar de jugar debéis empezar por el hilo de las medidas preventivas y buscar apoyo en los profesionales que encontraréis en las asociaciones y que deben empezar por hacer un buen diagnóstico ,False,False,False,False,False,False
82,48363,Tienes problema para jugar con control ,False,False,False,False,False,False
83,226801,Dejar de jugar es facil siendo controlado organizar tu vida cuesta mas aceptar que siempre debes estar alerta es mas dificil ,False,False,False,False,False,False
84,294643,es que no puedo jugar joder no puedo jugar yo no puedo jugar yo no puedo jugar no pudo jugar hostias no puedo jugar por que siempre me pasa igual joder yo no puedo jugar yo no puedo jugar yo no puedo jugar por que no podre jugar como una persona normal ,False,False,False,False,False,False
85,172020,Alteración progresiva del comportamiento por la que el individuo siente una incontrolable necesidad de jugar ,False,False,False,False,False,False
86,294647,es que no puedo jugar joder no puedo jugar yo no puedo jugar yo no puedo jugar no pudo jugar hostias no puedo jugar por que siempre me pasa igual joder yo no puedo jugar yo no puedo jugar yo no puedo jugar por que no podre jugar como una persona normal ,False,False,False,False,False,False
87,471288, Ha intentado usted alguna vez reducir su juego ,True,False,False,False,False,False
88,75513,Evidentemente el que no quiere dejar de jugar no lo va a dejar ,False,False,False,False,False,False
89,447739, Ha intentado dejar de jugar o jugar menos dinero y tiempo ,True,False,False,False,False,False
90,330239,Lo ideal seria el poder controlarse a la hora de jugar es decir saber tu limite cuando juegas pero eso es casi imposible por no decir imposible al 100 cuando eres o has sido ludopata ,True,False,True,False,False,False
