,doc_id,text,manu.couto1k_rels,marcosfp_rels,ezra.mario_rels,DavidGallego_rels,consensus,majority
84,488390,Yo cuando he jugado lo que más me he reprochado ha sido el tiempo que he perdido priorizar el juego ante mi trabajo mis amigos ocupar ese tiempo la mayoria de las veces por no saber que hacer Pero desde tu perspectiva puedo pensar que quizás esa cantidad de tiempo que yo considero perdido es lo que me ha servido para dejar de jugar y visto así pues ya no es un tiempo perdido Saludos ,False,False,False,False,False,False
85,47814,El dinero perdido lo he usado en realidad para experiencia de saber que no puedo volver a jugar ,False,False,False,False,False,False
86,450248,Lo perdido en el juego nunca se recupera te aseguro por experiencia si intentas recuperar dinero perderas mas ,False,False,False,False,False,False
87,115401,El susodicho método no era otro que ir reduciendo el tiempo y las cantidades de dinero a jugar hasta llegado un mes donde ya se habría dejado el juego y solucionado el problema ,False,False,False,False,False,False
88,61901,Con esto no quiero decir ya puedo jugar No no puedo jugar ,False,False,False,False,False,False
89,457933,Os toca esperar santa paciencia esperar y esperar esperar para desesperar o esperar para encontraros un dia con una persona de noble corazon una persona sensible e insegura que amparandose en el juego a encontrado la fortaleza de tomar una decision el jugar porque en el juego nos sentimos grandes nos sentimos importantes sentimos que en cualquier momento vamos a ser el que lleva el control y esos ...,False,False,False,False,False,False
90,352721,QUIERO QUE SEPÁIS QUE QUIÉN DABA ESOS PORTAZOS NO ERA YO QUE QUIÉN ENGAÑABA Y MENTÍA NO ERA YO QUE QUIÉN SUSPENDÍA NO ERA YO QUE QUIÉN LEVANTABA LA VOZ QUE QUIÉN SE ESCONDÍA SE AISLABA DE VOSOTROS HUÍA DE CASA LLEGABA TARDE OS QUITABA DINERO DE VUESTROS MONEDEROS ,False,False,False,False,False,False
91,145361, Has jugado alguna vez para obtener dinero para pagar deudas o resolver problemas financieros ,False,False,False,False,False,False
92,480725,Hay preocupación por el juego pasa mucho tiempo pensando en el juego como experiencias pasadas o formas de conseguir más dinero con que jugar ,True,False,False,False,False,False
93,246486,He intentado mancomunar las libretas pero no hay manera lo unico que tengo es sus libretas y tarjetas ahora se ha quedado en paro y esta pendiente de cobrar mañna el ultimo mes y el finiquito y se lo van a pagar en mano y como hoy hemos vuelto a discutir tengo miedo de que se gaste el dinero ya que ahora yo tb estoy en paro y me debe bastante dinero y estoy demasiado agobiada con todo ,False,False,False,False,False,False
94,332255,simplemente no pensamos o mejor dicho el juego no nos deja pensar todos pensamos en dejarlo definitivamente pero lleva su tiempo al igual pensamos que lo tenemos controlado y que algun dia cambiara la cosa pero seguimos igual todos aqui tenemos el mismo problema dile a tu marido que se junte a nosotros que nos escriba que nos cuenta cosas dile que piense en ayudarse pero no tires la toalla que seg...,False,False,False,False,False,False
95,380641, Si el juego en vez de ser acto lúdico social pasa a dominar a la persona apoderándose de su mente siempre pensando en el juego o sea la obsesión de seguir jugando y a su vez aparece la compulsión o sea no deja de jugar hasta agotar la última moneda entonces el juego se convierte en una adicción de la cual sólo puede salir si él lo desea ,False,False,True,False,False,False
96,367845, por un enfado ,False,False,False,False,False,False
97,101610,Una persona no adicta al juego si un día decide ir a jugar lo hace de diferente manera a nosotros casi nunca va sola suele ir en compañía de algunos amigos para pasar un rato y divertirse se fija un límite de dinero y tiempo a emplear y de antemano ya lo da por perdido aunque tenga ilusión en poder ganar algo ,False,False,False,False,False,False
98,155636,habla con el por experiencia propia te dire que somos manipuladores chatajistas yo me enojaba si no me daban dinero para seguir jugando me daban depresiones y los dejaba de hablar no vayas a caer en el juego lo primero es lo primero y el debe de aceptar que tiene una enfermedad y se llama ludopatia y cuando estamos en el juego no nos importa llevarnos entre las patas al que se deje no lo vas a ayu...,True,False,False,False,False,False
99,447733, pasa demasiado tiempo pensando en el juego ,False,False,False,True,False,False
100,387062,en alguna ocasion y llevando un tiempo sin jugar y teniendo mi economia en orden he cojido cierta cantidad de dinero que no me causaba trastorno alguno con la intencion de jugar un rato simplemente por placer y el tema ha derivado en un descontrol total acabando jugando cantidades que si me trastornaban y desatendiendo obligaciones ,False,False,False,False,False,False
101,122110,Al principio cuesta mucho sobre todo mentalmente pensar que te vas a pasar la vida sin jugar después de haber dedicado toda una vida para el juego ,False,True,True,False,False,False
102,144127,PIENSO QUE ESTAR CONSTANTEMENTE PENSANDO EN EL DINERO PERDIDO ES UNA FORMA DE MANTENER LAS GANAS DE JUGAR PARA PODER EN UN DIA QUE UNO SE SIENTE MAS ANGUSTIADO VOLVER A JUGAR ,True,False,True,False,False,False
