,doc_id,text,manu.couto1k_rels,marcosfp_rels,ezra.mario_rels,DavidGallego_rels,consensus,majority
12,365852,pero luego despues de perder el dinero empiezo a pensar en las caras que ponen los empleados del banco al verme entrar ,False,False,False,False,False,False
13,471325,Luego de perder dinero jugando ha jugado usted para intentar recuperar el dinero perdido ,True,False,False,False,False,False
14,447775,Hoy hace 5 días que decidí dejar de jugar 5 días de poder mirar a mi mujer a los ojos sin remordimientos 5 días de no estar inquieto 5 días sin prisas por salir corriendo a jugar 5 días en los que he vuelto a descubrir que para tomar un café no hacen falta 3 horas 5 días sin oler a tabaco y fritura 5 días sin los dedos negros por las monedas 5 días de felicidad ,False,False,False,False,False,False
15,45603,Lo importante es que ya hace mucho deje de tirar el dinero porque fui consciente que puedes ganar un día una apuesta pero a la larga pierdes ,False,False,True,False,False,False
16,386812,luego rachas de perder mucho ganar un poco ,False,False,False,False,False,False
17,41514,Empecé apostando 10 ganando 100 y acabe gastando en un día 3000 euros para perderlos ,False,False,False,False,False,False
18,383532,El día siguiente si tenia algo de dinero estaba igual ,False,False,False,False,False,False
19,294190,Pensando día tras día que recuperaria el dinero invertido y perdido ,True,True,True,True,True,True
20,391984,siempre digo hoy no pero pero despues pienso solo un rato talvez hoy es el dia y veo como otros ganan y pienso en mil formas de apostar y ultimamente apuesto mucho mas de lo que tengo en el casino me dan dinero con la tarjeta de cridito solo pago el minimo para poder seguir no se como puede ser esto tan fuerte ,False,False,True,False,False,False
21,397872,He sacado dinero de la cuenta de mi familia para apostar he inventado que tengo gastos para que me den dinero y casi todo el dinero lo apuesto ya nunca tengo nada para ver a mis amigos para la gasolina para nada es muy deprimente y siempre que estoy asi digo que no debo regresar pero cuando me dan dinero mis padres como hoy voy directo a apostar y lo pierdo ,True,False,True,False,False,False
22,40497,Cuando aquí lo primero que se dice es que se dé el dinero por perdido para intentar soltar ese lastre que hace que estés pensando en que tiene vuelta ,False,False,False,False,False,False
23,10288,Hace unos días tuve dinero y lo volví a perder ,True,False,True,False,False,False
24,249654,Yo he llegado a perder los ahorros de años en una sola tarde de casino y como te sientes cuando sales del casino porque mientras apuestas mantienes la esperanza de la recuperación pero hay ,False,False,False,True,False,False
25,19257,decidido irremediablemente a poner punto y final le entregué la tarjeta a mi hija no me la des aunque te la pida si necesito dinero vienes tú conmigo lo sacamos y te la llevas ,False,False,False,False,False,False
26,45881,Se ha tirado un año buscando excusas para volver a jugar ,False,False,False,False,False,False
27,378427, Que piensas que por haber ido un día y no jugar ya estás recuperada Que engañada estás ,False,False,False,False,False,False
28,218171,porque vi muy claro como nunca antes lo que estaba haciendo luego de perder una dinero que no debía haber apostado me di cuenta que lo mio era solo sólo perder ganar de vez en cuando volver a perder perder de nuevo perder ganar y apostar de nuevo lo ganado no habría cuando acabar con este infierno entendí clarisimamenete que NUNCA JAMAS GANARIA DINERO JUGANDO ,True,False,True,False,False,False
29,324158,Deja de poner excusas para seguir jugando ,False,False,False,False,False,False
30,73025,Pero después de perder mucho dinero ,False,False,False,False,False,False
31,352579,AL PERDER EL DINERO DIGO QUE NO IRÉ MÁS PERO VUELVE A SUCEDER CUANDO AGARRO ALGO DE DINERO ,False,False,True,False,False,False
32,174406,He perdido esos valores soy capaz de despilfarrar el dinero que tanto cuesta ganar en un mes ,False,False,False,False,False,False
33,357191,Para mí después de algo así no habría vuelta atrás pero cada caso es un mundo ,False,False,False,False,False,False
34,186699,hola chicos tengo 39 años tengo una mujer he hijo maravillosos trabajo fijo pero no me siento feliz estoy deseperado no puedo mas no puedo parar de apostar por internet y no paro de perder dinero no puedo dormir me siento muy culpable gano mil euros y todos los meses por lo menos se van 500 siempre juro que lo dejo y otra vez estoy ahi no puedo parar por favor decirme que puedo hacer voy a enloque...,False,False,True,False,False,False
35,61004,el caso es que perdí un poco de dinero unos 400 pero como tenía sueldo y ahorros no me dolió demasiado me autoexcluí de todas las páginas de juego online y dejé de entrar en las casas de apuestas cercanas el otro día por aburrimiento metí 40 euros y gané 200 terminé perdiendo 130 y esta misma tarde tras otro deposito de 50 me puse con 500 pues no podía parar hasta que perdí todo y me he quedado co...,False,False,True,False,False,False
36,451661,Después de sospechar varios meses y de pedirnos dinero en alguna ocasión tuvimos que cortar y acorralarle un que duro es que tus propios hinjos te tengan que dicer a la cara cosas tan duras ,False,False,False,False,False,False
37,197200,DESPREOCUPATE DEL DINERO VIVE TU VIDA UN DIA A LA VES ,False,False,False,False,False,False
38,364113,Alonso dice Conseguir dinero para jugar y jugar para obtener dinero es decir nuestro primer pensamiento es a ver si jugando ese dinero consigo dinero A primer supuesto Si consigo ganar algo jugaré nuevamente intentando conseguir más dinero no es que juegue para conseguir mas dinero para así poder jugar mas es que quiero ganar dinero y con el dinero quiero ganar más ,False,False,True,False,False,False
39,26963,Amigo mío por supuesto que yo siempre me guío por lo vivido Yo descubrí demasiado tarde que la ludopatía me quitaba mucho más que dinero El problema no es ganar o perder Por eso al decir tu lo que quieres es dejar de perder Tratamos de decir que no es esa la cuestión que si dejamos de perder dinero pero seguimos jugando estamos perdiendo algo mucho más importante que el dinero perdemos nuestra per...,False,False,False,False,False,False
40,57430,Perderías volverías a apostar y volverías a perder ,True,True,False,False,False,False
41,57431,Volverías a ingresar volverías a apostar y volverías a perder ,True,False,False,False,False,False
42,125271,Después de perder dinero dejé de jugar ,False,False,False,False,False,False
43,136540,otro matiz la enfermedad no es que alla vuelto pues la enfermedad nunca se fue no deberias vajar la guardia nunca es decir si dispones de 1000 euros diarios y tienes permitida alli la entrada no era mas que cuestion de tiempo el que se jugase antes o despues empieza de nuevo y mira en que has fallado que a bote pronto ha sido en muchas cosas basicas contra antes dejes de jugar menos dinero gastara...,False,False,False,False,False,False
44,404068, El dinero que gastes cada día has de justificarlo con tickets ante esa persona ,False,False,False,False,False,False
45,246117,Pierdes y encima tienes ganas de volver a jugar ,True,False,True,False,False,False
46,92007,me desespero y comienzo a apostar a lo loco para recuperar asi llevo meses y no he ganado ni perdido dinero ,True,True,True,True,True,True
47,100203,Vuelvo a deciros que tengo dinero para apostar y no lo hago ,False,False,False,False,False,False
48,438134,7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas ,True,False,False,False,False,False
49,146810,Después de perder 600 euros en dos días con lo que me cuesta ganarlos jajaj para acabar dándoselos a esa gentuza a otros jugadores ,False,False,False,False,False,False
50,88442,El dinero que pierdes lo haces en minutos o segundos y lo que te cuesta conseguirlo son 30 dias no merece la pena apostar puede que alguna vez te salga bien pero puede que como me paso a mi el otro dia me salio mal y perdi 700 que aunque estoy en positivo es un dinero que cuesta ganar y los he dado por perdidos no quiero recuperar ni un centimo solo quiero volver a vivir siempre he sido muy fuerte...,False,False,False,True,False,False
51,22908,Una vez apuestas como bien habéis comentado mucho por el foro entras en una dinámica de volver a apostar esta vez intentando recuperar lo perdido o simplemete creyendo te que estás en racha o tal vez jugando la gananxias del anterior partido ,True,True,True,False,False,True
52,22909,El caso es que vuelves a la dinámica de apostar ,False,False,False,False,False,False
53,186494,Tu no quieres parar de jugar tu solo deseas que pase el tiempo y duela menos y vuelvas a tener dinero disponible para jugar y por ahora solo quieres desahogarte ,False,False,True,False,False,False
54,129925,Pero después de una ruptura sentimental que me ha dejado bastante solo he vuelto a vivir con mi madre y no consigo controlarme cuando tengo dinero lo pierdo rápidamente y he llegado a buscar dinero por toda la casa para meterlo en las apuestas ,False,False,True,False,False,False
55,133254,Ya sabemos que el día en la que se perdió mucho dinero uno dice siempre que ya lo quiere dejar pero al día siguiente ganas algo de dinero y te olvidas ,False,False,False,False,False,False
56,251786,Despues de esto yo no sé para qué quiere tanto dinero le pregunte a quien más debe y el insiste en que sólo a su jefe ,False,False,False,False,False,False
57,342156,dalas por buenas hazte un poco más la tonta y oye pero no escuches pues como me dijo el otro día la mujer de un compañero que escribe por aquí si les escuchas en serio TE DESTRUIRA además no lo hará aposta tienes que ser muy fuerte más todavía sigue poniendo todas las medidas a tu alcance sigue pidiendo ayuda por si te has dejado algo psicológica para él para ti para los niños de atención primaria...,False,False,False,False,False,False
58,410766,Además no son ya excusas para reventar jugando para buscarse un segundo problema al que podríamos tener ,False,False,False,False,False,False
59,155538,ojala y leas este mensaje antes que vayas al casino nuevamente cuando perdia iba al otro dia o el mismo con la idea de recuperar lo perdido y ahi iba de nuevo con dinero en la bolsa e ilusa de mi pensando que iba a recuperar y a ganar y resulta que llegaba con la euforia de ganarles a las maquinas y terminaba peor pues volvia a perder todo animo no te rindas cuesta morderse uno y agarrarse el otro...,True,True,True,True,True,True
60,81557,pero despues todo para que necesito eso ,False,False,False,False,False,False
61,301462,Hoy he perdido dinero en el poker de casinos online es el dia que mas he perdido en mi vida ,False,False,False,False,False,False
62,41622,He perdido bastante dinero he dejado de apostar y he vuelto ,True,False,True,False,False,False
63,359320,y al final del día terminar con lo poco que uno dispone de dinero ,False,False,False,False,False,False
64,375961,7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas ,True,False,False,False,False,False
65,352666,despues de la charla de mañana les escribo para ,False,False,False,False,False,False
66,126364,Que tal franki no se que tiempo llevas apostando pero por mi experiencia personal te puedo comentar que ese sentimiento de querer solo recuperar lo que perdi el día anterior solo me llevó exactamente mas al fondo de mis problemas económicos porque jamás bas a recuperar lo que as perdido cuando me lo decían no lo podía entender lo que se pierde jamás se recupera podrás ganar hoy o cualquier día per...,True,True,False,True,False,True
67,52895,Si no quieres volver a apostar no debes volver a tener dinero bajo tu des control ,False,False,False,False,False,False
68,362655,Desistí porque me di cuenta que es muy reconfortante tener dinero extra ya no estoy endeudada porque pague todas los recibos pendientes ya no me siento ansiosa ni culpable conmigo misma era horrible sentirse asi y mentirle a la personas que más te quieren Sólo espero no recaer y seguir adelante ,False,False,False,False,False,False
69,100001,Sigo apostando y perdiendo tratando de recuperar dinero perdido ,True,True,True,True,True,True
70,292255,He estado unos dias fuera de vacaciones cosa que anteriormente no lo hacia hoy en dia he aprendido para que quiero el dinero que es otra de las cosas que aprendemos al dejar de apostar ,False,False,False,False,False,False
71,303778,ten en cuenta unas cositas el DINERO puede comprar una casa pero NO UN HOGAR el dinero puedo comprar un reloj PERO NO EL TIEMPO el dinero puede comprar una cama PERO NO UN SUEÑO TU SUEÑO el dinero puede comprar un libro PERO NO EL CONOCIMIENTO Y TU LO tienes y por ultimo el dinero puede comprar la sangre pero no LA VIDA ESPERO QUE TE GUSTE animosssss esto viene de un proverbio chino mi mente no da...,False,False,False,False,False,False
72,65701,Eso ha volvió a despertar en mí el demonio y desde octubre hasta ahora he vuelto a perdler mi dinero he pedido micro créditos y lo he perdido todo TODO ,False,False,True,False,False,False
73,159910,NO PUEDO DEJAR DE PENSAR EN EL DINERO QUE PERDI ESPERO ESTA NOCHE PODER DORMIR ANOCHE FUE MUY DIFICIL EL VIERNES TENGO TERAPIA Y ANDO SIN PLATA CON EL CONTROL DE MI SRA ,False,False,False,False,False,False
74,146344,mucha gente cuando acaba de perder grandes cantidades de dinero y estan desesperados buscan consejo por internet encuentran este foro y esperan respuestas milagrosas de que como dejar el juego de un dia para otro pero tristemente se pueden tardar años en recuperar la normalidad y es ese el camino correcto ,False,False,False,False,False,False
75,70825,Después de perder muchas veces en máquinas hice un gran esfuerzo y abandoné esa adicción ya que había perdido mucho dinero ,False,False,False,False,False,False
76,85929,y NO apuestes mas yo siempre que he intentado recuperarlo lo he vuelto a perder multiplicado por 3 ,True,True,True,True,True,True
77,42411,Yo ahorraba el dinero porque quería comprar un ordenador nuevo de mesa que cuesta unos 900 euros pues mi lado ludópata volvió a aparecer con el dinero que me daban quería ganar algo de dinero en las apuestas para comprar el ordenador antes pero perdí las apuestas y perdí el dinero pues claro quería recuperar el dinero perdido y lo que hago es perder aún más les dije a mis padres que quería comprar...,True,False,True,True,False,True
78,454316,Piensa en todo lo que habías ganado desde que decidiste dejarlo y si te compensa seguir con esta situación ,False,False,False,False,False,False
79,112301,Bueno pues ya ves que desde hace cinco meses has vuelto a las apuestas has cambiado de tipo de juego pero has vuelto a apostar ,False,False,False,False,False,False
80,480686,7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas ,True,False,False,False,False,False
81,306088,pero para un ludopata el dinero es solo un medio para llegar a jugar como bien dices hay muchos como tu q se gastan todo su talento su esfuerzo y demas pero tambien hay quienes aun peor llegamos a robar a nuestros seres queridos ninguno de nosotros nacio ludopata te lo aseguro y seguro q mas de uno entro al casino por curiosidad ganando algo de dinero el primer dia HUY Q FACIL Q ES ESTO y poco apo...,False,False,False,False,False,False
82,139697,pero desde el dia 1 de enero hasta el dia de ayer le di la opciòn de que no juugara y busacriamos una soluciòn esto antes de yo saber lo que habia estado haciendo en estos dias asi que cuando me lo dijo me puse fatal con èl sè que no deberia de ponerme tan exaltada pero entenderme que es tal la rabia que llevo por dentro que no puedo evitarlo ,False,False,False,False,False,False
83,102067,Desde ese dia no apuesto aunque no tiene merito puesto que no tengo dinero ya para apostar ,False,False,False,False,False,False
84,109238,Un día miras hacia atrás y te das cuenta que no sólo has perdido dinero cuantas cosas más se han ido ,False,False,False,False,False,False
85,471223, Ha usado usted su ingreso o ahorros para jugar mientras deja de pagar sus cuentas ,False,False,False,False,False,False
86,65467, Descubre el valor del dinero administra y gasta con criterio ,False,False,False,False,False,False
87,239811,Para mi es una meta de dia a dia despues de parar y recapasitar estaba enganchadisimo no paraba estaba dia a dia jugandome el dinero en las maquinas tragaperras y le pedi ayuda a mi hija para que lleve el control del dinero me noto mas tranquilo y relajado sin pensar en el dinero que tengo cada dia que pasa ni me agobio ni la agobio a ella es decir no le pongo importancia ni quiero controlar y not...,False,False,False,False,False,False
88,85956,y NO apuestes mas yo siempre que he intentado recuperarlo lo he vuelto a perder multiplicado por 3 ,True,True,True,True,True,True
89,270535,El dia fatal fue el que volviste a hacer esa primera apuesta aunque no perdieras mucho hoy es simplemente el dia en que has perdido todo el dinero que tenias pero que es consecuencia de ese otro dia anterior ,False,False,False,False,False,False
90,43207,Pero estaréis dispuestos a apostar vuestro dinero ,False,False,False,False,False,False
91,250577,Como a muchos de vosotros os habrá pasado hoy es uno de esos días que uno dsea morirse que no tiene ganas ni de levantarse de la cama porque ha vuelto a quedarse sin dinero por culpa del juego ,False,False,False,False,False,False
92,136658,Pero hoy he vuelto a jugar después de una semana he perdido una cantidad considerable de dinero la sensación es la misma de siempre frustración fracaso arrepentimiento me siento totalmente hundido sin ganas de nada porque no se cuando terminará esto si algún Dia termina ,False,False,False,False,False,False
93,145365, Después de perder sintió que tenías que volver a jugar para ganar y recuperar lo perdido ,True,False,False,False,False,False
94,130005,Y así día tras día hasta que he gastado dinero que no era mío pensando en recuperar perdidas y solo he hecho que perder mas ,True,True,True,True,True,True
95,340693,Desde aquí os insto a los que tengaís dudas sobre ir o no a una asociación os diré una cosa Estaís perdiendo el tiempo y el dinero en el tiempo en el que lo pensaís acudid inmediatamente nadie os va a comer ni a regañar os van a entender y entenderéis lo que os estoy diciendo yo de momento no lanzo las campanas al vuelo pero tengo la ilusión y la firmeza de querer no curarme pero si rehabilitarme ...,False,False,False,False,False,False
96,77278,Nosotros a la hora de apostar por dinero empezamos un ciclo de destruccion No existe en la vida alguien que se haya hecho rico apostando dinero no existe en la vida alguien que haya hecho algo productivo apostando dinero no existe alguien en la vida que le haya agragado valor a su vida apostando dinero ,False,False,False,False,False,False
97,213215,solo estoy pendiente de q llegue el dia jueves para jugar caballos y hacer dinero para jugar d ese dia hasta el domingo todas las semanas no me compro ropa descuido el hogar no tengo nada vendi mi carro y lo gaste en juego si pierdo tengo q tomar para no pensar he vendido drogas para conseguir mas dinero m deje d eso por lo menos engaño a la gente lo q me importa es conseguir dinero para jugar mi ...,False,False,True,False,False,False
98,130018,Deja de lado esos pensamientos de querer recuperar el dinero apostando ,True,True,False,True,False,True
99,82402,irremediablemente comenzare a apostar y si pierdo metere mas dinero para recuperar lo perdido y bueno el resto ya conocen la historia de nunca acabar ahora mismo me siento muy intraquilo ,True,True,True,True,True,True
100,475620,Si despues de eso vuelve a perder incrementa la perdida pero si gana lo vuelve a apostar asi que en definitiva las perdidas son perdidas y las ganancias van destinadas a seguir jugando en raras ocasiones normalmente por culpabilidad o intentar hacer ver que no tenemos problemas economicos se puede utilizar el dinero de la ganancia para otros fines pero en definitiva lo que te da la maquina vuelve ...,False,False,True,False,False,False
101,150244,Empecé perdiendo 20 000 pesos el día que cumplí dieciocho años al otro día regrese y volví a perder la misma cantidad ,True,True,True,False,False,True
102,373220,Deseo la indiferencia hacia las máquinas no sé si llegará algún día pero ese día creo que podré llevar algo de dinero encima ,False,False,False,False,False,False
103,101348,Para seguir apostando deberás sacrificar algo en tu vida diaria ,False,False,False,False,False,False
104,362728,ha tenido respuestas diferentes Con la intención de ganar Yo Jugaba con dinero y como resultado final perdia dinero Porque nos gusta Capito Jugaba con dinero y como resultado final perdia dinero Porque tenia ese mal habito Alonso Jugaba con dinero y como resultado final perdia dinero Porque queria grandeza poder Xavier Jugaba con dinero y como resultado final perdia dinero Por depresión aburrimien...,False,False,False,False,False,False
105,260841,Despues de cinco dias de astinencia desde mi ultima recaida he vuelto otra vez ayer fuy hacer una compra para el fin de semana y que va ni compra ni nada me meti en las maquinitas gane 100 euros pero que va no me fuy a comprar me mente sigililosamente me decia que siquiera jugando que iba a ganar mas que estupido con la experiencia que habia adquirido juque y perdi los 100 eros y 100 mas hasta que...,True,False,False,False,False,False
106,35042,Julio si quiero dejar de jugar desearía no haber conocido el juego nunca pero por más que quiero dejar de jugar no puedo es como si una fuerza extraña e inexplicable me lleva a apostar incluso en contra de mi voluntad aún sabiendo que voy a perder salud y dinero de alguna forma vuelvo a jugar una y otra vez así me juré que no lo haré mas ,False,False,False,False,False,False
107,380398, Como que no encuentras motivos para dejarlo Cuando acabas de jugar y perder 200 300 etc No te maldices a ti mismo y te prometes que no vuelves a jugar Tanto te sobra como para tirarlo o regalarlo Reflexiona un poco y solo por esta noche no juegues ,False,False,False,False,False,False
108,448246,llegó un día en el que quiso apostar dinero porque sino NO ERA DIVERTIDO ,False,False,False,False,False,False
109,111094,Perder dinero es sin duda la peor consecuencia de ser ludopata ,False,False,False,False,False,False
110,125944,y con mi cantidad de dinero y hablando cada día en el trabajo de más juego nos ibamos juntos al casino cada día y a apostar en las casas de apuestas y empezó mi autodestrucción empezé a perderlo todo hasta quedarme a 0 en mi cuenta todo lo que trabajaba lo perdía mes a mes en las apuestas y en el juego y empecé a desesperarme de como tener dinero rápido para volver a jugar y recuperarlo todo y fui...,True,True,True,True,True,True
111,241659,Es más en muchos casos pasarlo mal es una excusa estupenda para irse otra vez a jugar ,False,False,False,False,False,False
112,419580,Descubrí una pagina en internet de apuestas y empezé a apostar poca cantidad de dinero pero el problema fue que vi un enlaze para mesas de poker empecé a meter dinero y primero gané pero luego empezé a perder perder y perder hasta el punto de que tengo un agujero de 5 millones que no tengo ya que soy un trabajador normal con 1200 de nomina ,False,False,False,False,False,False
113,107007,El problema viene de hace un par de meses he ido a apostar para recuperar de a poco el dinero perdido y estaba a punto de lograrlo hoy recaí perdí todo de nuevo ,True,True,True,True,True,True
