,doc_id,text,manu.couto1k_rels,marcosfp_rels,ezra.mario_rels,DavidGallego_rels,consensus,majority
38,320836,Hay personas que son mas orgullosas cuanto menos orgullo tienen ya sabes tapar mentiras con otras mentiras que el reconozca lo que es es el primer paso ,True,False,False,False,False,False
39,498501,Otros implicados en el mantenimiento de la ludopatía Debido al importante papel que en nuestro país juega la institución familiar los padres del jugador también se ven especialmente afectados y como ellos el resto de miembros de la familia hermanos hijos de hecho en un principio algunos jugadores recurren más a los padres que a su cónyuge para que no se entere con el interés de ocultar y resolver ...,True,False,False,False,False,False
40,130629,Primeramente conozco personas que tienen este transtorno de manera personal y que han sido partícipes de este y otros foros de ludopatía y lo último que hacen a día de hoy es estar totalmente alejados de los mismos precisamente porque han hecho borrón y cuenta nueva Si a ti te hace falta esto me parece estupendo por tu parte pero no creo que tú tengas un oráculo en tu casa para hablar de terceras ...,False,False,False,False,False,False
41,478279,Hola soy familiar de un ludopata que no quiere que nadie sepa nada de su enfermedad ,True,True,False,False,False,False
42,235851,Como mujer de ludópata mi consejo si puedo dar alguno es que no se lo ocultes a tu novia después de haber dado el paso de confesárselo y ver que te ofrece su ayuda no se merece que la envuelvas en más mentiras nadie puede decir que por saberlo la otra persona no vayas a caer de nuevo ,False,True,True,False,False,False
43,23123,puedes tener mil y un poblema puedes haber llegado a la ludopatia por dichos poblemas si has llegado a la ludopatia el arreglar los mil y un poblema no conlleba dejar de ser ludopata por supuesto que si un ludopata tiene otros trastornos debe de tratarlos al mismo tiempo pero la ludopatia es enfermedad y no sintoma de otra dolencia ,False,False,False,False,False,False
44,487765,les ha pasado alguna vez que se sientieron manipulados o seducidos por los ludopatas ,False,False,False,False,False,False
45,426336,quizas puedas escucharlos y entenderlos cada familiar tambien vive la ludopatia de diferente manera ,False,False,False,False,False,False
46,164452,De hecho son muchos los que viven en solitario su ludopatía no informando a sus familiares sobre ella sea por miedo vergüenza o cualquier otra causa ,False,True,False,False,False,False
47,193125,Lo que puedo decirte es que mi esposo al momento de enterarse sufrió mucho pero no más de lo que sufría sospechando mentiras engaños ,True,True,False,True,False,True
48,81510,Creo que la ludopatía es solo la antesala de la bipolaridad de hecho leí que en el 90 de los casos la ludopatía tiene un trastorno base más profundo entre ellos el trastorno de bipolaridad el obsesivo compulsivo y el de personalidad ,False,False,False,False,False,False
49,11879,Es posible que hayas dado este paso agobiado por tus deudas Pero la ludopatía te afecta mucho más allá de en tu economía La ludopatía transforma tu percepción de la realidad Y no la ludopatía no es un síntoma de algún otro trastorno ni tampoco una consecuencia de tu insatisfacción con tu vida La ludopatía es un trastorno psicologico causado por el gran poder adictivo de los distintos juegos La lud...,False,False,False,False,False,False
50,23145,puedes tener mil y un poblema puedes haber llegado a la ludopatia por dichos poblemas si has llegado a la ludopatia el arreglar los mil y un poblema no conlleba dejar de ser ludopata por supuesto que si un ludopata tiene otros trastornos debe de tratarlos al mismo tiempo pero la ludopatia es enfermedad y no sintoma de otra dolencia ,False,False,False,False,False,False
51,111722,a ver amigo ADICTOMAN el objetivo no es dejar de ser ludopata eso no va a ocurrir se trata de aprender a vivir sin jugar no se trata de vivir toda la vida con las medidas preventivas que nos impidan jugar supongo que habra a quien le cueste años conseguir poder vivir sin nesecidad de esas medidas y a otros solo algunos meses o incluso menos la cuestion es asegurarse de que uno esta totalmente reha...,False,False,False,False,False,False
52,344940,La ludopatía es una cosa y el carácter de las personas es otra distinta ,False,False,False,False,False,False
53,382836,Efectivamente deberias saber que el ludopata es un embustero compulsivo por tanto deberias saber que sarta de mentiras ha estado contando por ahi a sus padres a vuestros amigos etc ,True,True,False,False,False,False
54,125301,La ludopatía la drogadicción o el alcoholismo son trastornos del comportamiento en su mayoría de caracter adictivo ,False,False,False,False,False,False
55,71542,Alguien os ha insultado ó faltado al respeto ,False,False,False,False,False,False
56,292729,Por otro lado lo de tu familia procura solucionar lo que merece prioridad después quién te dice que no te independizas eso también rodará solo porque todo tiene su momento ánimo y fe en ti ,False,False,False,False,False,False
57,234874,Hace más o menos estoy leyendo sus relatos desde hace cerca de un mes ,False,False,False,False,False,False
58,299387,Nos ha mentido a todos familia e incluso el psicólogo al cual consultaba debido a su baja sociabilidad ,False,True,False,True,False,False
59,186236, Sigues mintiendo a tu familia ,False,True,False,False,False,False
60,355966,Gracias por entrar en un foro de ludopatía y compartir tú experiencia sj Se que nunca podré jugar de manera responsable ,False,False,False,False,False,False
61,470401,La ludopatía consiste en la incapacidad de la persona que juega para controlar su juego de tal modo que su forma de jugar y de perder afecta a áreas significativas de su vida salud economía familia trabajo amistades ,False,False,False,False,False,False
62,397953,Tu si lo estás haciendo informándote sobre la ludopatía y los estragos que hace con uno mismo y con los que le rodean ,False,False,False,False,False,False
63,426625,quizas puedas escucharlos y entenderlos cada familiar tambien vive la ludopatia de diferente manera ,False,False,False,False,False,False
64,86403,mentiras engaños y deudas eran el dia a dia me hacian sufrir y hacian sufrir a mi familia ,True,True,True,True,True,True
65,95366,Estar enfermo de ludopatia o de cualquier otra adiccion no significa estar a disposicion del consentimiento a las recaidas y eso es algo que pasa aqui casi constantemente es raro el dia que no recae alguien alguien que se atreve a decirlo aqui en el anonimato oculto y dispuesto a ser perdonado pero aqui que pasaria si se lo contara a su familia ,False,False,False,False,False,False
66,144007,He mentido a todo el mundo a mi familia a mi hijo a mi psicóloga a mi mismo ,True,True,True,True,True,True
67,203656,7 Te sientes mentiroso y manipulador con cualquier persona ,False,False,False,False,False,False
68,218761, Utilizas la mentira ante otros para esconder tu problema ,True,False,False,False,False,False
69,470410,La persona jugadora comienza a mentir a sus seres queridos para intentar ocultar sus problemas y a medida que sus mentiras se descubren aumentan los conflictos familiares las amenazas de separación los divorcios los problemas laborales y el aislamiento social ,True,False,True,False,False,False
70,340362,Amigo silencioso como te decia en el final de mi mensaje por el bien de nuestros hijos ojala eso ocurra algun día lamentablemente el gobierno sea cual sea su color o ideologia se preocupan más de otras adiciciones y no prestan importancia a la ludopatia siendo una enfermedad reconocida por la O M S y sabiendo como se sabe que hay cientos de personas que la padecen algunos abiertamente y otros se l...,False,False,False,False,False,False
71,409230,Un ludopata convierte su vida en una mentira se las tienen que ingeniar para ocultar siempre su verdadero yo su verdadera pasion el juego para ocultar su enfermedad ,True,False,True,False,False,False
72,481936,O la hay o no la hay ,False,False,False,False,False,False
73,480657,Las personas que sufren de ludopatía muchas veces se avergüenzan de ello e intentan que los demás no se enteren de su problema ,True,False,False,False,False,False
74,350866,Hola Esther que tal va todo ,False,False,False,False,False,False
75,405396,7 Ha engañado a su familia para ocultar la magnitud de su uso de Internet ,False,False,False,False,False,False
76,109205,mi familia no sabe nada es lo mas horroroso del mundo mentir mentir todo el dia diciendo mentiras me harte de mentir aqui esta la cuestion ellos estan pagando las consecuencias y tu por banidad no les das la oportunidad de luchar por lo que les pertenece cuando decimos que no implicamos a la familia por no darle un mal trago mentimos no lo hacemos porque no queremos mostrarnos ante ellos estas enf...,True,True,True,True,True,True
77,285333,ha separado a mi madre de su familia ,False,False,False,False,False,False
78,32408,La mentira va asociada a la ludopatía ,True,False,False,False,False,False
79,456092,Hay personas de todo tipo pero sin duda la ludopatía hace nacer o desarrolla notablemente las mentiras ,True,False,False,False,False,False
80,68770,En consecuencia hacia sus familias ,False,False,False,False,False,False
81,441764,Hola cris bienvenida mira yo tambien soy pareja de ludopata y a diferencia de tu pareja la mia no me conto que tenia problemas con el juego en teoria porque decia que no era consciente pero su familia tambien lo sabia y no me dijeron no me advirtieron tu al menos tienes la oportunidad de enfrentarte o dejarlo a tiempo es una decision muy personal y dificil cuando se esta enamorado por desgracia pa...,False,True,False,False,False,False
82,469926,La ludopatía es una enfermedad algunos la comparan con la diabetes yo la comparo con el cáncer es una adicción autodestructiva que en muchas ocasiones destruye a la persona y en otras arrastra a familiares se manifiesta por una incapacidad de la persona por dejar de jugar por sus propios medios necesita ayuda de profesionales en psicología y o psiquiatría medicación una asociación ayuda espiritual...,False,False,False,False,False,False
83,250791,La facilidad que me ha demostrado tener para mentirme me asusta y eso es lo último que quiero ,True,True,True,True,True,True
84,21672,Y El mentir no es una consecuencia de la ludopatía ,False,False,False,False,False,False
85,456105,Respecto al modo de tratarle y hacerle ver la clase de persona que es piensa que es un enfermo y muchas de sus mentiras son producidas por la ludopatía aunque no sólo en el campo del juego ,False,True,False,False,False,False
86,494250,Se engaña a los miembros de la familia terapeutas u otras personas para ocultar el grado de implicación en el juego ,False,False,True,False,False,False
87,87721,Eres un mentiroso ,False,False,False,False,False,False
88,358571,Busca ayuda en su familia haz que él la busque ,False,False,False,False,False,False
89,188335,Tu familia conoce tu enfermedad ,False,False,False,False,False,False
90,356018,No te martirices ha perdido una gran amiga Esther ,False,False,False,False,False,False
91,362675, El jugador miente compulsivamente para ocultar su problema ante los demás ,False,False,False,False,False,False
92,21682,Y El mentir no es una consecuencia de la ludopatía ,False,False,False,False,False,False
93,49333,Y para que salpique aún menos nadie de tu familia se enterará Esos con los que hablas en privado te han aconsejado que sueltes toda la mierda a tu familia ,False,False,False,False,False,False
94,474550,Has oido alguna noticia en la que digan que un ludopata se ha suicidado o matado a su mujer ,False,False,False,False,False,False
95,91575,La mente ludopata a veces piensa que se ha acabado pero en realidad es que salir de allí es mas difícil de lo que parece ,False,False,False,False,False,False
96,484020,Por el o ella por sus hermana y por su madre ,False,False,False,False,False,False
97,66493,Muy buena explicación de tu vivencia pues si la ludopatia mucha gente no sabe lo que es hasta que no loo vive en propia persona las veces que e tenido recaídas se lo e contado a mi madre y al principio me lo hechaba en cara pero las últimas veces no me dice mucho no se enfada ni nada y se que lo hace por si acaso me de por hacer alguna locura y esta vez que toque fondo saldré adelante ya que el ju...,False,False,False,False,False,False
98,471229, Ha violado usted la ley o considerado violar la ley para pagar por su juego ,False,False,False,False,False,False
99,203455,7 Te sientes mentiroso y manipulador con cualquier persona ,False,False,False,False,False,False
100,388551,mentra piadosa mentira para ocultar algo mentira para alardear mentir para mostrar seguridad ,True,False,False,False,False,False
101,421327,El que hace la ley hace la trampa y esa trampa da mucho dinero ,False,False,False,False,False,False
102,284111,y las mentiras que puedes llegar a decirle a tu familia a tus amigos y lo peor a TI MISMO ,True,True,True,False,False,True
103,318929,la union hace el poder desde que existe la vida unamosnos y hagamos algo para que al menos un pais como españa no haga cada dia mas ludopatas y cada vez mas jovenes como hay ,False,False,False,False,False,False
104,9938,La ludopatía es tan sólo un mecanismo vía método recurso o como le quieran llamar dónde la persona se engancha para liberar su malestar interno ,False,False,False,False,False,False
105,338897, He mentido descaradamente en mi entorno para mantener mi enfermedad oculta ,True,True,True,True,True,True
106,446164,Las personas con este trastorno tienden a mentir a sus familiares amigos médicos y psicólogos intentando minimizar su situación de juego patológico No hay para tanto dicen ,True,False,True,False,False,False
107,484133,Querida Maru te escribirí aqui para no tener que abrir un nuevo tema disculpa el mensaje pero creo igual que ya alguna ves te lo dije yo entiendo que la ludopatía es capaz de destruir familias por completo salud economía y mil cosas más pero porqué culpas en un 100 a la enfermedad tal vez el alejamiento de ustedes tenga que ver con otras cosas y no solo con la ludopatía tal ves él era así su forma...,False,False,False,False,False,False
108,15825,mentiras engaños y deudas eran el dia a dia me hacian sufrir y hacian sufrir a mi familia ,True,True,True,True,True,True
109,349144,Asi nos sentimos las mujeres de ludopatas con sus mentiras todo nos recuerda son sentimos traicionadas además tenemos unas faldas con colores en cada esquina un cajero cada dos pasos una excusa fácil en cualquier sitio ,True,True,True,True,True,True
110,207577,Al menos hasta la semana pasada que tuve una recaída y de las gordas ,False,False,False,False,False,False
111,288729,Tu marido no es un ludópata es la persona que tu amas con una ludopatía ,False,False,False,False,False,False
112,310235,Yo siempre he querido ocultar que soy ludopata pienso que la gente desconfiara de mi por ese motivo ,False,True,False,True,False,False
113,488413,y eso me DUELE que una persona que lo dado todo y más en esté FORO que sea SINCERA y diga como se siente diga la verdad o es mejor que mintiera que hubiera dicho yo creia y en sus inicios asi lo sentia que tenia un problema con la ludopatia y despues vea que su problema no llega digamos a ser ludopatia que es una pequeña evasión distraccíon que controla y aun no necesitando este foro para auto ayu...,False,False,False,False,False,False
114,58849,Dices que quieres acabar con las mentiras y ocultamientos y cambiar el estilo de vida pues empieza por ahí para empezar una rehabilitación en condiciones nada mejor que empezar a sincerarte con los tuyos ,True,True,True,True,True,True
115,56548,Si juega a escondidas miente a sabiendas de lo que ha pasado puede que no sea una ludopatia ,True,True,False,False,False,False
116,298981,AHORA QUE ESTA HACIENDO SU FAMILIA ,False,False,False,False,False,False
117,59367, Creéis que vuestra ludopatía podría estar motivada por algún tipo de mal trato mal ambiente familiar escolar o abuso en la infancia ,False,False,False,False,False,False
118,1511,o la ludopatia le hace a uno decir mentiras y luego no se acuerda que las dijo ,True,True,False,False,False,False
119,484586,etc a su familia pues en parte es como si me lo hicieran a mi pero esto es asi e insultando maltratando ,False,False,False,False,False,False
120,418026,para su ludopatía ,False,False,False,False,False,False
121,299756,La simple ocultación de la verdad a la familia comienza a crecer como bola de nieve hacia otras personas o instituciones donde la justificación para obtener el dinero tiene por base la mentira ,True,True,False,False,False,False
122,481260,Las personas ludópatas son muy propensas a cualquier otra adicción por lo que hay que tener extremo cuidado con éstas cosas ya que sí estás dejando de jugar pero ,False,False,False,False,False,False
123,350447,Vas a encontrarla y vas a tener la suerte que necesitas porque la mereces porque has luchado y porque te has ganado vivir esta vida que insisto merece la pena ,False,False,False,False,False,False
124,112625,te estas engañando no has contado nada te han pillado la ayuda de tus familiares no te servira pera nada mientras tu no tomes conciencia real te dejes de medias tintas cuentes la verdad cien por cien y te comprometas de verdad a tomar todas las medidas nesesarias te puede ocurrir algo que hemos pasado mas de uno nuestros familiares nos pilla les contamos lo que no nos queda mas remedio ellos se of...,True,True,False,False,False,False
125,235506,Si es cierto Alfonso que a nivel de pareja esta enfermedad pone en dudas muchas cosas la mentira por ejemplo es muy difícil de llevar ya que llegamos a pensar que puede que mienta para más temas que la enfermedad ,False,True,False,True,False,False
126,6643,Es posible que hayas dado este paso agobiado por tus deudas Pero la ludopatía te afecta mucho más allá de en tu economía La ludopatía transforma tu percepción de la realidad Y no la ludopatía no es un síntoma de algún otro trastorno ni tampoco una consecuencia de tu insatisfacción con tu vida La ludopatía es un trastorno psicologico causado por el gran poder adictivo de los distintos juegos La lud...,False,False,False,False,False,False
127,304885, Si sigues mintiendo u ocultando verdades mal asunto para ti y para tu familia ,True,True,True,False,False,True
128,126455,Confesar las barbaridades que has hecho escuchar a tu familia desconcertada a tus padres llorando ,False,False,False,False,False,False
129,495864,soportamos mentiras enganios ocultamientos manipulaciones deudas horas sin nuestras parejas no tenemos un futuro cierto sino incierto por que no sabemos si van a volver a jugar ,True,True,True,True,True,True
130,418297,11 Ha ocultado alguna vez a su pareja a sus hijos o a otros seres queridos boletos billetes de lotería ,False,False,False,False,False,False
131,465659,Segundo las mentiras del ludopata y la lastima de los familiares no sirven en esta enfermedad ,True,False,False,False,False,False
132,256764,Yo intento q mi hermana la vea como una enferma al resto de la familia se lo cuento ,False,False,False,False,False,False
133,93181,Y le hagas ver su situación y a la que conduce a su familia ,False,False,False,False,False,False
